Project, Author, java.io.ByteArrayInputStream, com.meterware.httpunit.GetMethodWebRequest, org.javaee7.jpa.unsynchronized.pc.EmployeeBean, javax.resource.spi.endpoint.MessageEndpoint, javax.batch.runtime.BatchStatus, org.openqa.selenium.support.events.WebDriverEventListener, com.mongodb.Mongo, org.javaee7.jta.tx.exception.MyLogicBean, java.nio.ByteBuffer, org.javaee7.jms.batch.ResultCollector, javax.faces.event.ActionEvent, org.glassfish.samples.twitter.api.SearchResults, org.javaee7.jsf.select.items.Movie, org.javaee7.cdi.interceptors.Greeting, org.glassfish.samples.twitter.api.Twitter, org.javaee7.jpa.listeners.ImmutablePair, javax.enterprise.concurrent.ManagedExecutorService, javax.jms.MessageProducer, org.javaee7.jms.send.receive.MessageReceiverSync, com.gargoylesoftware.htmlunit.WebRequest, org.javaee7.jms.send.receive.simple.appmanaged.MessageReceiverAppManaged, javax.servlet.ServletRequestAttributeEvent, org.javaee7.jpa.ordercolumn.entity.unidirectional.Child, org.javaee7.cdi.beansxml.noversion.NotAnnotatedBean, org.javaee7.jaxrs.beanparam.MyPathParams, org.javaee7.jpa.extended.pc.EmployeeBean, com.mongodb.DB, javax.servlet.ServletContextEvent, org.apache.hadoop.hbase.HTableDescriptor, org.javaee7.jaxws.endpoint.EBookStore, org.apache.http.entity.mime.content.FileBody, javax.jms.QueueBrowser, org.javaee7.ejb.stateless.AccountSessionBean, java.lang.reflect.Array, org.javaee7.validation.methods.MyParameter, javax.persistence.Query, ReceptionSynchronizer, org.javaee7.extra.nosql.mongo.Person, org.javaee7.jpa.schemagen.scripts.Employee, org.javaee7.jms.batch.ConnectionFactory, org.javaee7.websocket.client.programmatic.encoders.MyMessage, org.javaee7.jsf.ajax.User, org.javaee7.validation.methods.MyBean2, org.javaee7.batch.chunk.csv.database.Person, org.javaee7.jpa.ordercolumn.entity.bidirectionalmappedby.Child, org.javaee7.extra.couchbase.Person, java.util.StringTokenizer, javax.resource.spi.BootstrapContext, org.quartz.Trigger, javafx.scene.control.TextArea, org.javaee7.jaxrs.beanparam.MyQueryParams, javax.json.JsonWriter, org.javaee7.jms.send.receive.simple.SimplifiedMessageReceiver, org.javaee7.jca.filewatch.FileEvent, java.util.Calendar, org.javaee7.jaxws.client.gen.WelcomeMessageResponse, javax.validation.ConstraintValidatorContext, org.javaee7.ejb.lifecycle.MyStatelessBean, javax.json.stream.JsonGeneratorFactory, org.javaee7.jpa.entitygraph.MovieBean, java.lang.Class, java.nio.file.WatchKey, javax.websocket.WebSocketContainer, org.apache.hadoop.hbase.KeyValue, org.javaee7.jaxws.client.gen.AddAppendixResponse, org.javaee7.jpa.criteria.SingularAttribute, org.javaee7.jms.jmscontext.container.managed.MessageSender, org.javaee7.jpa.locking.pessimistic.MovieBean, javax.websocket.HandshakeResponse, javax.xml.namespace.QName, org.javaee7.jpa.datasourcedefinition_annotation_pu.entity.TestEntity, org.javaee7.jms.send.receive.MessageSenderSync, javax.ws.rs.container.ResourceInfo, Session, org.javaee7.jpa.entitygraph.MovieActor, org.javaee7.jpa.entitygraph.EntityGraph, java.io.File, org.javaee7.cdi.exclude.filter.Greeting, org.javaee7.jpa.ordercolumn.entity.bidirectionaljoin.Child, java.io.ByteArrayOutputStream, org.javaee7.websocket.injection.MyBean, org.javaee7.jpa.defaultdatasource.Employee, java.util.Map, org.javaee7.cdi.bean.discovery.none.Greeting, boolean, org.javaee7.jpa.extended.pc.CharactersBean, org.javaee7.jpa.entitygraph.MovieDirector, javax.servlet.ServletRequestEvent, org.javaee7.ejb.singleton.MySingleton, com.datastax.driver.core.ResultSet, MyBean2, org.javaee7.ejb.stateful.remote.Cart, org.javaee7.cdi.bean.scopes.MySessionScopedBean, javax.servlet.http.HttpServletRequest, org.jboss.shrinkwrap.api.spec.WebArchive, java.nio.file.Path, com.basho.riak.client.bucket.Bucket, javafx.scene.Scene, java.util.concurrent.Callable, javax.mail.Session, org.javaee7.jms.temp.destination.JMSContext, org.javaee7.batch.chunk.exception.MyOutputRecord, javax.batch.runtime.StepExecution, org.javaee7.jaxrs.readerwriter.json.MultivaluedMap, org.javaee7.jaspic.asyncauthentication.bean.AsyncBean, com.meterware.httpunit.WebResponse, java.lang.StringBuilder, JobExecution, org.javaee7.jta.user.transaction.UserTransaction, Person, org.slf4j.Logger, MyParameter, org.javaee7.jms.xa.DeliveryStats, javax.ws.rs.ext.ReaderInterceptorContext, javax.security.auth.callback.CallbackHandler, org.javaee7.websocket.encoder.programmatic.MyMessage, org.javaee7.jpa.dynamicnamedquery.service.TestService, com.datastax.driver.core.PreparedStatement, javax.resource.spi.endpoint.MessageEndpointFactory, org.javaee7.jaxrs.readerwriter.injection.MyObject, TemporaryQueue, org.javaee7.jpa.pu.typesafe.MySessionBean, java.io.StringWriter, org.javaee7.ejb.stateful.CartBean, javax.persistence.EntityManager, StepExecution, com.meterware.httpunit.PostMethodWebRequest, javax.persistence.TypedQuery, org.javaee7.jpa.datasourcedefinition_applicationxml_pu.service.TestService, org.javaee7.jaspic.ejbpropagation.ejb.PublicEJB, javax.ws.rs.core.HttpHeaders, int, TimerConfig, javax.jms.Queue, org.javaee7.jsf.composite.component.User, java.io.ObjectOutputStream, javax.jms.JMSConsumer, org.javaee7.jpa.dynamicnamedquery.entity.SingularAttribute, org.javaee7.ejb.stateful.Cart, org.javaee7.jpa.listeners.MovieBean, org.apache.http.client.HttpClient, org.javaee7.jpa.converter.EmployeeRepository, org.javaee7.websocket.injection.MySessionBean, org.javaee7.ejb.async.MyAsyncBeanMethodLevel, org.javaee7.jpa.listeners.Rating, org.glassfish.jersey.media.sse.SseBroadcaster, org.javaee7.jpa.listeners.InjectMeBean, java.lang.Boolean, org.apache.hadoop.hbase.client.Result, java.io.PrintWriter, org.javaee7.cdi.instance.Instance, org.junit.rules.ExpectedException, org.javaee7.jpa.schemagen.EmployeeBean, org.javaee7.jaxws.client.gen.WelcomeMessage, javax.ws.rs.core.Application, org.javaee7.jpa.entitygraph.SingularAttribute, javax.websocket.server.HandshakeRequest, org.javaee7.jaxrs.mapping.exceptions.OrderNotFoundException, org.javaee7.websocket.atmosphere.Message, org.javaee7.jaxws.client.gen.EBookStore, org.atmosphere.cpr.AtmosphereResource, com.mongodb.DBCursor, javax.json.JsonObject, org.javaee7.jms.xa.Mailman, org.apache.http.client.methods.HttpPost, org.javaee7.cdi.extension.impl.ProcessAnnotatedType, org.javaee7.jpa.schemagen.metadata.EmployeeBean, redis.clients.jedis.Jedis, java.util.List, org.javaee7.jpa.listeners.Movie, org.javaee7.cdi.vetoed.Greeting, ?[], org.javaee7.jaspic.invoke.bean.EJBBean, javax.xml.bind.JAXBContext, org.javaee7.ejb.singleton.MySingletonBeanManagedConcurrency, java.util.concurrent.Future, org.javaee7.jpa.locking.optimistic.MovieBean, org.javaee7.jpa.datasourcedefinition_applicationxml_pu.entity.TestEntity, org.javaee7.jca.filewatch.adapter.FileSystemWatcherResourceAdapter, javax.ws.rs.core.UriInfo, org.javaee7.jaxrs.readerwriter.MultivaluedMap, org.javaee7.jaxrs.angularjs.TodoPage.NoteItem, org.javaee7.jpa.unsynchronized.pc.Employee, com.datastax.driver.core.Row, ?extendsjavax.validation.Payload[], javax.servlet.http.HttpSession, org.javaee7.cdi.bean.scopes.MyRequestScopedBean, javax.ws.rs.core.Response.Status, org.javaee7.jpa.dynamicnamedquery.entity.TestEntity, MyMessage, java.io.BufferedWriter, javax.servlet.http.Cookie, org.javaee7.jaxws.client.gen.EBookStoreImplService, javax.ejb.SessionContext, java.lang.Exception, javax.jms.ConnectionFactory, org.javaee7.cdi.events.EventSender, voldemort.client.StoreClient, org.javaee7.jca.filewatch.adapter.BootstrapContext, javax.batch.runtime.JobExecution, org.javaee7.cdi.built.in.Greeting, org.javaee7.jpa.aggregate_function_in_select.entity.TestEntity, org.javaee7.jta.transactional.MyTransactionalTxTypeBean, javax.servlet.ServletContext, org.javaee7.jpa.extended.pc.Employee, org.javaee7.interceptor.aroundconstruct.Greeting, org.javaee7.ejb.timer.Timer, javax.naming.InitialContext, org.jboss.arquillian.drone.spi.InstanceOrCallableInstance, com.mongodb.DBCollection, org.javaee7.cdi.events.EventReceiver, FileSystemWatcherActivationSpec, org.javaee7.jpa.entitygraph.MovieActors, java.lang.String, org.javaee7.samples.transactional.scope.MyDataBean, de.flapdoodle.embed.mongo.MongodExecutable, org.apache.camel.cdi.CdiCamelContext, org.javaee7.jpa.entitygraph.SetAttribute, org.javaee7.jpa.nativesql.resultset.mapping.EmployeeBean, org.codehaus.jackson.map.ObjectMapper, org.javaee7.jaxws.client.gen.EBook, java.io.ObjectInputStream, org.javaee7.jms.send.receive.MessageSenderAsync, java.util.Queue, org.javaee7.jca.filewatch.adapter.ActivationSpec, com.gargoylesoftware.htmlunit.WebClient, org.javaee7.validation.custom.constraint.ZipCode, java.util.concurrent.ExecutorService, org.javaee7.websocket.endpoint.singleton.MyEndpoint, org.javaee7.jca.filewatch.Event, java.lang.Runnable, org.javaee7.jpa.schemagen.scripts.EmployeeBean, byte, org.javaee7.samples.transactional.scope.MyTransactionalBean, javax.persistence.criteria.CriteriaDelete, org.javaee7.extra.nosql.cassandra.Person, org.javaee7.jpa.converter.Employee, People, org.javaee7.jpa.schemagen.Employee, javax.jms.Connection, org.javaee7.jacc.contexts.bean.JaccRequestBean, java.util.Enumeration, javax.enterprise.inject.spi.BeanManager, org.javaee7.jpa.pu.typesafe.Movie, javafx.beans.value.ObservableValue, org.junit.runners.model.Statement, org.javaee7.jms.batch.Topic, com.example.domain.Note, org.javaee7.cdi.alternatives.Greeting, org.javaee7.jta.transaction.scope.MyBean, org.javaee7.batch.sample.chunk.mapper.PartitionStatus, org.quartz.JobExecutionContext, org.javaee7.ejb.timer.TimerService, org.javaee7.websocket.encoder.MyMessage, org.javaee7.jpa.multiple.pu.MultiplePuBean, TodoPage, org.javaee7.ejb.stateless.remote.Account, org.javaee7.jpa.entitygraph.Movie, org.javaee7.concurrency.managedexecutor.MyTaskWithTransaction, org.javaee7.jpa.listeners.ParameterRule, javax.ejb.embeddable.EJBContainer, javax.xml.ws.Service, java.util.logging.Logger, org.javaee7.jaxrs.readerwriter.pu.MyObject, org.javaee7.concurrency.managedexecutor.MyTaskWithListener, org.javaee7.jpa.pu.typesafe.ProductCode, MyOrderRecord, org.javaee7.ejb.timer.PingsListener, org.javaee7.jaxws.endpoint.EBook, org.apache.hadoop.hbase.HColumnDescriptor, org.quartz.JobDetail, MyBean, com.gargoylesoftware.htmlunit.TextPage, MovieActor, org.javaee7.jpa.datasourcedefinition_webxml_pu.service.TestService, double, org.javaee7.jaxws.client.gen.SaveBookResponse, org.javaee7.jpa.ordercolumn.service.bidirectionaljoin.OrderColumnTesterService, com.meterware.httpunit.WebConversation, javax.ws.rs.client.Invocation, javax.json.JsonArray, javax.ws.rs.ext.WriterInterceptorContext, java.security.PermissionCollection, java.lang.Integer, Movie, javax.enterprise.concurrent.ContextService, com.gargoylesoftware.htmlunit.html.HtmlSpan, java.util.Date, javax.batch.operations.JobOperator, javax.ws.rs.container.ContainerResponseContext, java.util.Map$Entry, org.javaee7.cdi.bean.scopes.MyApplicationScopedBean, org.javaee7.jaxws.client.gen.TakeBookResponse, org.javaee7.batch.listeners.BatchListenerRecorder, java.lang.reflect.Field, JMSContext, org.apache.hadoop.hbase.client.Put, javax.faces.context.FacesContext, java.text.SimpleDateFormat, org.javaee7.jaspic.dispatching.bean.MyBean, javax.persistence.criteria.CriteriaBuilder, com.gargoylesoftware.htmlunit.html.HtmlAnchor, org.apache.camel.Exchange, java.lang.reflect.Constructor, org.javaee7.jaxrs.resource.validation.Name, org.javaee7.extra.nosql.oracle.Person, org.quartz.Scheduler, com.mongodb.BasicDBObject, com.gargoylesoftware.htmlunit.html.HtmlTextInput, org.javaee7.jaxrs.readerwriter.json.MyObject, ?extendsjavax.websocket.Encoder, java.util.Random, javax.servlet.ServletContextAttributeEvent, java.lang.Thread, javax.ws.rs.client.Client, javax.servlet.AsyncContext, org.javaee7.jpasamples.schema.gen.scripts.external.EmployeeBean, oracle.kv.KVStore, org.javaee7.jaxrs.client.PersonSessionBean, java.security.Principal, org.junit.runners.model.FrameworkMethod, org.javaee7.cdi.events.conditional.EventReceiver, org.javaee7.jpa.jndi.context.EmployeeBean, org.javaee7.jpa.converter.CreditCard, org.javaee7.jaxws.client.gen.AddAppendix, org.javaee7.jms.jmscontext.app.managed.MessageSender, javax.ws.rs.client.WebTarget, javax.validation.executable.ExecutableValidator, org.javaee7.jpa.multiple.pu.ProductCode, java.net.HttpURLConnection, com.gargoylesoftware.htmlunit.html.HtmlSubmitInput, org.javaee7.jms.send.receive.simple.MessageSenderSync, java.nio.file.WatchService, java.io.Reader, javax.servlet.ServletOutputStream, javax.ws.rs.core.MediaType, java.nio.file.FileSystem, java.io.PrintStream, com.gargoylesoftware.htmlunit.DefaultCredentialsProvider, org.apache.hadoop.conf.Configuration, org.javaee7.batch.chunk.exception.MyInputRecord, org.javaee7.concurrency.managedexecutor.Product, org.glassfish.jersey.media.sse.EventOutput, Ping, com.datastax.driver.core.Session, org.javaee7.jpasamples.schema.gen.scripts.external.Employee, org.javaee7.batch.samples.scheduling.MyManagedScheduledBatch, org.apache.hadoop.hbase.client.HTableInterface, org.javaee7.jca.connector.simple.connector.outbound.MyManagedConnection, javax.transaction.TransactionSynchronizationRegistry, org.javaee7.extra.nosql.voldemort.Person, org.javaee7.ejb.stateless.MySingletonBeanManagedConcurrency, org.javaee7.jms.send.receive.simple.ClassicMessageSender, org.javaee7.ejb.stateful.interphase.Cart, org.javaee7.jta.transaction.scope.MyTransactionalBean, javax.servlet.ServletResponse, org.javaee7.jpa.storedprocedure.MovieBean, org.javaee7.jsf.radio.buttons.Movie, org.javaee7.jms.send.receive.classic.ClassicMessageReceiver, org.javaee7.jta.transactional.MyBean, org.openqa.selenium.WebElement, org.javaee7.extra.nosql.hibernateogm.commons.Person, com.gargoylesoftware.htmlunit.html.HtmlForm, com.gargoylesoftware.htmlunit.html.HtmlButtonInput, org.javaee7.jms.temp.destination.JmsClient, javax.servlet.ServletRequest, java.io.Writer, javafx.stage.Stage, org.javaee7.extra.nosql.neo4j.Person, org.javaee7.jms.send.receive.classic.ClassicMessageSender, org.apache.http.HttpResponse, javax.servlet.http.HttpSessionEvent, org.javaee7.jpa.ordercolumn.entity.unidirectional.Parent, javax.jms.MessageConsumer, org.javaee7.jpa.entitygraph.MovieActorAward, javax.persistence.EntityManagerFactory, org.javaee7.jpa.ordercolumn.service.unidirectional.OrderColumnTesterService, javax.batch.runtime.context.JobContext, org.javaee7.cdi.bean.scopes.MySingletonScopedBean, org.javaee7.jms.send.receive.simple.MessageSenderAsync, com.gargoylesoftware.htmlunit.html.HtmlPage, org.javaee7.ejb.async.MyAsyncBean, org.javaee7.jpa.index.Employee, org.javaee7.jpa.aggregate_function_in_select.service.TestService, org.javaee7.jpa.schemagen.metadata.Employee, org.openqa.selenium.JavascriptExecutor, Greeting, javax.ws.rs.core.FeatureContext, java.lang.reflect.Type, org.javaee7.jms.send.receive.simple.SimplifiedMessageSender, org.javaee7.extra.nosql.riak.Person, java.io.InputStream, org.javaee7.jaxrs.angularjs.ExtensionBuilder, org.javaee7.jpa.jndi.context.MovieBean, WebSocketContainer, javax.servlet.RequestDispatcher, javax.mail.Transport, java.lang.Character, java.util.concurrent.ConcurrentMap, org.javaee7.jta.transaction.scope.MyTransactionScopedBean, javax.ejb.Timer, javax.ws.rs.core.Request, org.apache.hadoop.hbase.client.HBaseAdmin, javax.servlet.http.HttpSessionBindingEvent, javax.security.auth.message.MessageInfo, java.util.Collection, org.javaee7.jaxrs.readerwriter.injection.MultivaluedMap, org.javaee7.extra.redis.Person, org.sample.client.MyMessage, org.javaee7.extra.nosql.couchbase.Person, JMSConsumer, org.javaee7.javamail.definition.Credentials, java.io.CharArrayWriter, org.javaee7.websocket.whiteboard.Figure, org.javaee7.cdi.bean.discovery.Greeting, org.javaee7.jms.send.receive.simple.appmanaged.MessageSender, org.javaee7.ejb.stateful.remote.Account, javax.ws.rs.container.ContainerRequestContext, org.javaee7.jaspic.invoke.bean.CDIBean, javax.batch.runtime.Metric, TextMessage, org.javaee7.jaxws.client.gen.SaveBook, org.javaee7.jta.transaction.scope.UserTransaction, javax.mail.Message, com.datastax.driver.core.Metadata, javax.servlet.SessionCookieConfig, org.javaee7.jaxrs.paramconverter.MyBean, org.javaee7.jpa.ordercolumn.service.bidirectionalmappedby.OrderColumnTesterService, org.javaee7.ejb.timer.Ping, de.flapdoodle.embed.mongo.MongodProcess, javax.ws.rs.client.ClientResponseContext, java.util.Properties, org.jboss.shrinkwrap.api.spec.ResourceAdapterArchive, org.javaee7.validation.methods.MyBean, java.lang.Long, org.javaee7.jsf.simple.facelets.test.SimpleFaceletPage, com.datastax.driver.core.Host, javax.jms.Session, javax.websocket.EndpointConfig, Product, ScheduleExpression, javax.json.JsonReader, org.javaee7.validation.custom.constraint.MyBean, org.javaee7.concurrency.managedexecutor.MyTransactionScopedBean, org.javaee7.jta.UserTransaction, org.javaee7.cdi.pkg.level.Greeting, javax.ws.rs.core.Response, javax.persistence.EntityGraph, org.javaee7.interceptor.aroundconstruct.Param, org.javaee7.ejb.stateless.MySingleton, javax.json.stream.JsonGenerator, org.javaee7.jpa.datasourcedefinition_webxml_pu.entity.TestEntity, GreetingBean, java.util.concurrent.ScheduledExecutorService, com.meterware.httpunit.PutMethodWebRequest, de.flapdoodle.embed.mongo.MongodStarter, org.javaee7.jms.send.receive.simple.appmanaged.MessageSenderAppManaged, javax.servlet.FilterConfig, org.javaee7.jaspic.ejbpropagation.ejb.ProtectedEJB, javax.sql.DataSource, javax.servlet.http.Part, com.basho.riak.client.IRiakClient, javax.xml.bind.Unmarshaller, org.javaee7.jpa.nativesql.resultset.mapping.Employee, org.javaee7.jpa.criteria.Movie, org.javaee7.concurrency.managedexecutor.TestBean, javax.ws.rs.client.ClientRequestContext, Destination, javax.jms.TemporaryTopic, CartBean, javax.websocket.CloseReason, com.datastax.driver.core.Cluster, org.apache.http.entity.mime.MultipartEntity, org.javaee7.jms.send.receive.simple.ClassicMessageReceiver, org.javaee7.jpa.criteria.MovieBean, org.javaee7.cdi.instance.Greeting, java.lang.Throwable, org.javaee7.cdi.interceptors.priority.Greeting, org.javaee7.jpa.nativesql.Employee, org.javaee7.jaxrs.readerwriter.MyObject, org.javaee7.jpa.listeners.RatingService, javax.jms.Topic, org.javaee7.cdi.events.conditional.Event, org.apache.hadoop.hbase.client.ResultScanner, java.io.BufferedReader, org.javaee7.extra.nosql.hbase.Person, AccountSessionBean, javax.resource.spi.ResourceAdapter, com.mongodb.DBObject, T, javax.validation.Validator, java.util.concurrent.CountDownLatch, javax.naming.Context, javax.ws.rs.ext.Providers, org.javaee7.ejb.lifecycle.MyStatefulBean, org.javaee7.extra.nosql.redis.Person, CreditCard, org.javaee7.cdi.events.Event, java.util.concurrent.ScheduledFuture, org.javaee7.jpa.ordercolumn.entity.bidirectionalmappedby.Parent, org.javaee7.jaxrs.client.Person, javax.security.auth.Subject, org.openqa.selenium.support.events.EventFiringWebDriver, java.lang.Float, org.apache.hadoop.hbase.client.Scan, org.javaee7.cdi.decorators.Greeting, org.javaee7.jms.temp.destination.Message, javax.transaction.UserTransaction, org.javaee7.jta.tx.exception.MyDataBean, java.io.Serializable, javax.ws.rs.container.AsyncResponse, javax.websocket.Session, Employee, org.javaee7.jms.temp.destination.Queue, org.javaee7.jms.send.receive.simple.MessageReceiverSync, javax.el.ELProcessor, javax.faces.component.UIComponent, TestServlet, java.util.HashMap, MyAsyncEndpointByteBufferClient, org.javaee7.jpa.converter.MyDate, ?, org.glassfish.samples.twitter.api.SearchResultsTweet, org.javaee7.jaxws.client.gen.FindEBooks, ProductCode, javax.persistence.criteria.Root, javax.ws.rs.core.Response.Status.Family$Family, java.lang.reflect.Method, org.jboss.shrinkwrap.api.spec.JavaArchive, java.util.Set, org.apache.hadoop.hbase.client.HTablePool, org.javaee7.jms.jmscontext.cdi.MessageSender, org.javaee7.jpa.entitygraph.MovieAward, javax.json.stream.JsonParser, javax.servlet.ServletInputStream, org.javaee7.jpa.multiple.pu.Movie, org.javaee7.jpa.multiple.pu.MySessionBean, java.nio.CharBuffer, org.javaee7.jca.connector.simple.connector.cci.MyOrderRecord, javax.enterprise.concurrent.LastExecution, javax.websocket.server.ServerEndpointConfig, javax.resource.spi.ActivationSpec, com.gargoylesoftware.htmlunit.WebResponse, org.javaee7.jta.tx.exception.EmployeeBean, float, MyTransactionalBean, org.javaee7.jms.xa.UserManager, javax.ejb.EJBContext, org.javaee7.cdi.nobeans.xml.MyBean, java.net.URL, java.net.URI, javax.servlet.http.WebConnection, javax.persistence.criteria.CriteriaQuery, javax.ws.rs.core.SecurityContext, javax.interceptor.InvocationContext, org.openqa.selenium.WebDriver, long, org.javaee7.jpa.locking.optimistic.Movie, java.security.Permission, org.javaee7.validation.methods.Instance, User, org.javaee7.jpa.defaultdatasource.EmployeeBean, JMSProducer, javax.validation.ConstraintViolation, javax.servlet.AsyncEvent, org.javaee7.jms.jmscontext.app.managed.MessageReceiver, MyObject, org.javaee7.jms.jmscontext.container.managed.MessageReceiver, UserTransaction, org.javaee7.jca.connector.simple.connector.outbound.MyConnection, javax.persistence.criteria.CriteriaUpdate, javax.jms.TemporaryQueue, org.javaee7.jpa.datasourcedefinition_annotation_pu.service.TestService, javax.persistence.PersistenceUnitUtil, org.javaee7.jaxrs.readerwriter.injection.AnotherObject, org.javaee7.jaxws.client.gen.TakeBook, org.javaee7.ejb.timer.Event, javax.security.auth.message.MessagePolicy, javax.security.auth.message.module.ServerAuthModule, javax.ws.rs.client.Entity, java.lang.Object, org.javaee7.cdi.nobeans.xml.ScopedBean, javax.servlet.FilterChain, org.javaee7.concurrency.executor.TestBean, javax.enterprise.concurrent.ManagedThreadFactory, org.javaee7.jpa.ordercolumn.entity.bidirectionaljoin.Parent, org.javaee7.jaxws.client.gen.FindEBooksResponse, javax.faces.event.ComponentSystemEvent, javax.faces.flow.builder.FlowBuilder, javax.enterprise.inject.spi.Bean, org.javaee7.cdi.bean.discovery.annotated.Greeting, MyAsyncEndpointTextClient, java.io.OutputStream, char, java.io.FileOutputStream, org.javaee7.ejb.async.MyAsyncBeanClassLevel, ?extendsjavax.websocket.Decoder, javax.servlet.ServletRegistration, CharResponseWrapper, javax.ws.rs.core.MultivaluedHashMap, org.javaee7.websocket.encoder.client.MyMessage, javax.resource.spi.ConnectionEventListener, org.javaee7.jaxrs.resource.validation.Email, org.javaee7.jms.jmscontext.cdi.MessageReceiver, org.jboss.shrinkwrap.descriptor.api.beans10.BeansDescriptor, javax.security.auth.message.config.AuthConfigFactory, org.javaee7.jpa.nativesql.EmployeeBean, voldemort.client.StoreClientFactory, org.javaee7.ejb.stateful.ReentrantStatefulBean, org.javaee7.jaxrs.moxy.MyObject, org.javaee7.cdi.beansxml.noversion.AnnotatedBean, org.javaee7.cdi.alternatives.priority.Greeting, java.nio.file.WatchEvent, javax.enterprise.concurrent.ManagedScheduledExecutorService, org.javaee7.cdi.events.conditional.EventSender, javax.jms.JMSContext, javax.servlet.http.HttpServletResponse, javax.resource.spi.ConnectionRequestInfo, org.javaee7.jaxrs.readerwriter.pu.MultivaluedMap, org.javaee7.jpa.converter.EmployeeBean, org.jboss.shrinkwrap.api.GenericArchive, com.couchbase.client.CouchbaseClient, org.javaee7.extra.mongo.Person, javax.jms.TextMessage, org.javaee7.cdi.beansxml.noversion.MyBean, org.javaee7.jaxrs.dbaccess.Employee, org.atmosphere.cpr.AtmosphereResourceEvent, javax.jms.Message, org.hamcrest.Description, 
javaee7-samples/, cirix, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
