Project, Author, Toast, org.wikimedia.commons.MultipleShareActivity.PreparedUpload, com.actionbarsherlock.internal.view.menu.MenuPresenter, org.wikimedia.commons.IBinder, com.actionbarsherlock.internal.app.ActionBarImpl.TabImpl, com.actionbarsherlock.internal.app.ActionBarImpl$ActionModeImpl, org.wikimedia.commons.contributions.ContributionsListAdapter, ViewTreeObserver.OnScrollChangedListener, android.app.Activity, android.support.v4.widget.SimpleCursorAdapter, ViewTreeObserver.OnGlobalLayoutListener, Intent, ImageLoader, com.actionbarsherlock.internal.nineoldandroids.animation.Keyframe, org.wikimedia.commons.Intent, org.wikimedia.commons.contributions.ContributionsActivity$ContributionAdapter, org.wikimedia.commons.contributions.DisplayImageOptions, org.wikimedia.commons.Message, com.actionbarsherlock.internal.widget.ScrollingTabContainerView$TabClickListener, NotificationCompat.Builder, org.mediawiki.api.ApiResult, org.wikimedia.commons.CategorizationFragment$CategoryItem, org.wikimedia.commons.media.MediaDetailSpacer, org.wikimedia.commons.License, com.actionbarsherlock.internal.app.ActionBarImpl$TabImpl, org.wikimedia.commons.contributions.Creator, Campaign, ?extendscom.actionbarsherlock.ActionBarSherlock, android.widget.EditText, java.lang.reflect.Array, com.actionbarsherlock.internal.widget.IcsSpinner$DropdownPopup, org.wikimedia.commons.auth.MenuItem, com.actionbarsherlock.internal.view.menu.ActionMenuView, com.actionbarsherlock.internal.view.menu.Callback, org.wikimedia.commons.auth.Button, com.actionbarsherlock.view.MenuItem, com.actionbarsherlock.internal.nineoldandroids.animation.AnimatorSet.Node, org.wikimedia.commons.MultipleUploadListFragment$UploadHolderView, org.wikimedia.commons.contributions.ContributionsListFragment, android.graphics.Canvas, org.wikimedia.commons.auth.Account, DisplayMetrics, com.actionbarsherlock.ActionBarSherlock, org.wikimedia.commons.category.TextView, org.wikimedia.commons.media.Intent, javax.xml.transform.stream.StreamResult, com.actionbarsherlock.internal.app.LayoutParams, com.actionbarsherlock.internal.view.menu.OnActionExpandListener, com.actionbarsherlock.widget.ActivityChooserModel, android.content.SharedPreferences, org.wikimedia.commons.media.MediaDataExtractor, java.lang.Class, com.actionbarsherlock.internal.ActionBarSherlockNative$ActionModeWrapper, android.content.pm.PackageInfo, org.wikimedia.commons.Activity, com.actionbarsherlock.internal.nineoldandroids.animation.ValueAnimator.AnimationHandler, android.os.Message, org.wikimedia.commons.upload.CommonsApplication, org.wikimedia.commons.upload.ProgressDialog, org.wikimedia.commons.media.MediaDetailPagerFragment$MediaDetailProvider, org.wikimedia.commons.modifications.Context, com.actionbarsherlock.internal.widget.IcsLinearLayout, com.nostra13.universalimageloader.core.assist.FailReason, java.io.File, org.wikimedia.commons.category.CategorizationFragment$CategoryItem, org.wikimedia.commons.media.ScrollView, com.actionbarsherlock.internal.nineoldandroids.animation.IntKeyframeSet, Matrix, org.wikimedia.commons.MediaDetailPagerFragment, org.wikimedia.commons.media.LayoutInflater, android.view.ViewStub, java.util.Map, com.actionbarsherlock.internal.widget.LayoutParams, boolean, com.actionbarsherlock.internal.widget.IcsSpinner$SpinnerPopup, ContributionViewHolder, android.view.MenuItem.OnMenuItemClickListener, com.actionbarsherlock.internal.view.menu.ActionMenuItem, org.apache.commons.codec.net.URLCodec, org.wikimedia.commons.campaigns.Campaign, com.actionbarsherlock.internal.view.menu.OnMenuItemClickListener, android.view.KeyEvent, org.wikimedia.commons.SingleUploadFragment, org.wikimedia.commons.upload.Contribution, android.graphics.Rect, android.support.v4.app.FragmentManager, android.widget.ListView, org.wikimedia.commons.campaigns.CampaignsSyncAdapter, org.wikimedia.commons.category.EditText, org.wikimedia.commons.auth.ProgressDialog, java.lang.StringBuilder, com.actionbarsherlock.internal.nineoldandroids.animation.ObjectAnimator, org.w3c.dom.Element, org.wikimedia.commons.contributions.GridView, android.util.TypedValue, android.view.ViewParent, BitmapFactory.Options, java.util.HashSet, org.wikimedia.commons.MultipleShareActivity$PhotoDisplayAdapter, java.io.FileInputStream, org.wikimedia.commons.upload.MultipleUploadListFragment$PhotoDisplayAdapter, com.actionbarsherlock.internal.nineoldandroids.animation.FloatKeyframeSet, android.support.v4.content.LocalBroadcastManager, com.actionbarsherlock.view.MenuInflater$MenuState, Media, java.io.StringWriter, org.wikimedia.commons.upload.ContentProviderClient, java.util.regex.Pattern, org.wikimedia.commons.HandlerService$ServiceHandler, SharedPreferences, android.view.Window, org.wikimedia.commons.category.View, DiskBasedCache, org.wikimedia.commons.Editable, com.actionbarsherlock.internal.widget.ActionBarContextView, com.actionbarsherlock.app.ActionBar, javax.xml.transform.dom.DOMSource, org.wikimedia.commons.auth.Context, org.wikimedia.commons.category.CategorizationFragment.CategoryItem, org.wikimedia.commons.media.ImageView, org.wikimedia.commons.AsyncTask, org.wikimedia.commons.ImageView, android.content.ContentValues, org.wikimedia.commons.upload.UploadService$NotificationUpdateProgressListener, android.widget.FrameLayout, License, android.view.animation.Animation, com.actionbarsherlock.app.SherlockFragment, org.wikimedia.commons.Parcel, org.wikimedia.commons.media.Bitmap, org.wikimedia.commons.upload.LayoutInflater, org.wikimedia.commons.media.Context, com.actionbarsherlock.internal.nineoldandroids.animation.ValueAnimator, com.actionbarsherlock.internal.app.OnMenuVisibilityListener, android.view.MenuInflater, MenuView.ItemView, java.lang.Boolean, MenuView, org.wikimedia.commons.auth.WikiAccountAuthenticator, android.view.LayoutInflater, com.actionbarsherlock.internal.view.menu.MenuBuilder$Callback, org.wikimedia.commons.upload.Point, com.actionbarsherlock.internal.widget.IcsAdapterView$OnItemSelectedListener, android.util.SparseArray, com.nostra13.universalimageloader.core.ImageLoader, android.support.v4.app.FragmentTransaction, com.actionbarsherlock.internal.nineoldandroids.animation.AnimatorSet$Builder, com.actionbarsherlock.internal.widget.OnClickListener, org.wikimedia.commons.category.Bundle, com.actionbarsherlock.internal.view.menu.MenuWrapper, com.actionbarsherlock.internal.nineoldandroids.animation.AnimatorSet$Node, android.widget.RemoteViews, ContentProviderClient, SchemeRegistry, PageModifier, org.wikimedia.commons.modifications.ContentValues, org.wikimedia.commons.campaigns.GridView, org.wikimedia.commons.auth.TextView, org.wikimedia.commons.campaigns.Loader, org.wikimedia.commons.modifications.ContentProviderClient, org.wikimedia.commons.campaigns.AdapterView, java.util.List, org.wikimedia.commons.auth.CommonsApplication, com.actionbarsherlock.internal.widget.IcsSpinner, com.actionbarsherlock.internal.view.menu.MenuView, ?[], com.actionbarsherlock.internal.nineoldandroids.widget.NineFrameLayout, org.wikimedia.commons.contributions.Activity, org.wikimedia.commons.ListView, com.actionbarsherlock.internal.app.Tab, android.content.Context, org.wikimedia.commons.Uri, org.wikimedia.commons.Notification, javax.xml.transform.Transformer, SQLiteDatabase, org.wikimedia.commons.data.SQLiteDatabase, org.wikimedia.commons.media.TextView, android.support.v4.content.Loader, android.accounts.AccountAuthenticatorResponse, com.nostra13.universalimageloader.core.ImageLoaderConfiguration, com.actionbarsherlock.widget.ShareActionProvider, org.wikimedia.commons.upload.TextView, org.wikimedia.commons.upload.Editable, org.wikimedia.commons.upload.ImageView, org.wikimedia.commons.campaigns.ViewGroup, android.graphics.Bitmap, android.preference.Preference, android.widget.ImageView, org.wikimedia.commons.CategorizationFragment$CategoriesUpdater, org.wikimedia.commons.ProgressBar, java.util.ArrayList, com.actionbarsherlock.ActionBarSherlock$OnCreateOptionsMenuListener, com.actionbarsherlock.internal.nineoldandroids.animation.Keyframe.FloatKeyframe, org.wikimedia.commons.contributions.ContentValues, android.support.v4.view.ViewPager, com.actionbarsherlock.internal.widget.IcsAdapterView$SelectionNotifier, CursorLoader, com.actionbarsherlock.internal.widget.AbsActionBarView$VisibilityAnimListener, android.database.sqlite.SQLiteQueryBuilder, com.actionbarsherlock.widget.ActivityChooserModel$HistoricalRecord, com.actionbarsherlock.internal.nineoldandroids.animation.PropertyValuesHolder, org.wikimedia.commons.LicenseList, android.widget.SpinnerAdapter, Uri, Cursor, java.lang.Runnable, ImageView, com.actionbarsherlock.internal.view.menu.MenuItemImpl, org.wikimedia.commons.Context, android.content.res.TypedArray, org.wikimedia.commons.contributions.ProgressBar, org.wikimedia.commons.campaigns.SyncResult, T.SelectionNotifier, org.wikimedia.commons.ShareActivity$UploadImageTask, ActionMode.Callback, com.actionbarsherlock.internal.nineoldandroids.animation.Keyframe$ObjectKeyframe, com.actionbarsherlock.view.SubMenu, int, org.wikimedia.commons.upload.ViewGroup, org.wikimedia.commons.upload.Activity, org.wikimedia.commons.media.MediaDetailFragment, org.wikimedia.commons.auth.KeyEvent, org.wikimedia.commons.UploadService, android.util.DisplayMetrics, Notification, org.wikimedia.commons.contributions.ListAdapter, Bundle, MarginLayoutParams, android.view.ViewTreeObserver, org.wikimedia.commons.Contribution, java.lang.String, org.wikimedia.commons.UploadService$UploadBinder, org.wikimedia.commons.upload.MultipleUploadListFragment$UploadHolderView, long, MWApi, org.wikimedia.commons.category.Parcel, org.wikimedia.commons.MultipleShareActivity$PreparedUpload, com.actionbarsherlock.internal.view.View_OnAttachStateChangeListener, com.actionbarsherlock.internal.nineoldandroids.animation.TypeEvaluator, View, ModifierSequence, SSLSocketFactory, AccountManagerFuture, android.os.IBinder, android.view.animation.Interpolator, android.view.ViewGroup, org.wikimedia.commons.media.Media, Keyframe, org.wikimedia.commons.GridView, android.view.View, org.wikimedia.commons.auth.Editable, org.wikimedia.commons.DBOpenHelper, com.actionbarsherlock.view.MenuInflater, org.mediawiki.api.MWApi, org.wikimedia.commons.ServiceConnection, double, org.wikimedia.commons.modifications.PageModifier, org.wikimedia.commons.ViewGroup, ContentValues, android.accounts.AccountManager, android.view.MotionEvent, java.lang.Integer, LayoutParams, com.actionbarsherlock.internal.app.ActionBarWrapper, org.wikimedia.commons.contributions.SyncResult, com.actionbarsherlock.internal.widget.IcsAdapterView$OnItemLongClickListener, org.wikimedia.commons.category.LayoutInflater, MenuItem.OnMenuItemClickListener, android.database.DataSetObserver, org.wikimedia.commons.contributions.UploadService, org.wikimedia.commons.upload.DisplayImageOptions, org.wikimedia.commons.contributions.Loader, org.wikimedia.commons.upload.UploadService, org.wikimedia.commons.auth.Intent, android.widget.ImageButton, org.wikimedia.commons.ShareActivity$StartUploadTask, AccountManager, org.wikimedia.commons.contributions.Contribution, com.android.volley.VolleyError, org.wikimedia.commons.category.CategorizationFragment, java.util.Set, android.widget.ListAdapter, org.wikimedia.commons.upload.MultipleShareActivity$StartMultipleUploadTask, com.actionbarsherlock.internal.view.menu.ActionMenuPresenter, org.wikimedia.commons.CategorizationFragment.CategoryItem, org.wikimedia.commons.upload.RelativeLayout, com.actionbarsherlock.internal.nineoldandroids.animation.ValueAnimator.AnimatorUpdateListener, org.wikimedia.commons.upload.MultipleUploadListFragment$OnMultipleUploadInitiatedHandler, org.wikimedia.commons.upload.ServiceConnection, ApiResult, org.wikimedia.commons.EventLog$LogTask, org.wikimedia.commons.campaigns.ContentProviderClient, org.xmlpull.v1.XmlSerializer, com.actionbarsherlock.internal.widget.IcsListPopupWindow, java.util.concurrent.CopyOnWriteArrayList, java.util.concurrent.ScheduledThreadPoolExecutor, android.support.v4.app.Fragment, org.wikimedia.commons.auth.Menu, android.view.accessibility.AccessibilityEvent, org.w3c.dom.NodeList, com.actionbarsherlock.ActionBarSherlock$Implementation, MediaDetailPagerFragment.MediaDetailProvider, com.actionbarsherlock.internal.nineoldandroids.animation.Animator.AnimatorListener, org.wikimedia.commons.category.AdapterView, com.actionbarsherlock.internal.widget.CapitalizingButton, android.content.ContentProviderClient, org.wikimedia.commons.category.Category, ActionMenuItem, ActivityChooserView, org.wikimedia.commons.media.View, org.wikimedia.commons.category.CategorizationFragment$CategoriesUpdater, org.wikimedia.commons.modifications.UriMatcher, com.actionbarsherlock.internal.view.menu.MenuBuilder, java.net.HttpURLConnection, org.wikimedia.commons.NotificationManager, android.content.pm.PackageManager, android.widget.TextView, MenuItemImpl, org.wikimedia.commons.auth.Bundle, android.content.BroadcastReceiver, com.actionbarsherlock.ActionBarSherlock$OnMenuItemSelectedListener, org.wikimedia.commons.UploadService$UploadImageTask, android.database.sqlite.SQLiteDatabase, android.content.Intent, android.util.AttributeSet, MenuPresenter, Account, com.actionbarsherlock.widget.ShareActionProvider$OnShareTargetSelectedListener, Contribution, org.wikimedia.commons.category.ListView, java.lang.CharSequence, MediaWikiImageView, Animator, org.wikimedia.commons.upload.NotificationManager, org.wikimedia.commons.category.CategorizationFragment$CategoriesAdapter, org.wikimedia.commons.Media, org.wikimedia.commons.modifications.ModifierSequence, T.ServiceHandler, android.view.WindowManager, com.actionbarsherlock.ActionBarSherlock$OnPrepareOptionsMenuListener, org.wikimedia.commons.ComponentName, org.wikimedia.commons.ProgressDialog, MenuBuilder.ItemInvoker, BroadcastReceiver, TextView, org.wikimedia.commons.JSONObject, com.actionbarsherlock.widget.ActivityChooserModel.HistoricalRecord, org.wikimedia.commons.MediaWikiImageView, android.widget.AdapterView.OnItemClickListener, android.widget.RadioButton, org.wikimedia.commons.upload.EditText, org.wikimedia.commons.auth.Activity, android.widget.PopupWindow, org.wikimedia.commons.contributions.ContributionController, android.graphics.Matrix, org.apache.http.HttpResponse, android.view.InflateException, java.text.SimpleDateFormat, StartUploadTask, com.actionbarsherlock.internal.nineoldandroids.animation.Animator, org.wikimedia.commons.media.ListView, android.text.TextWatcher, com.actionbarsherlock.app.ActionBar$OnMenuVisibilityListener, org.wikimedia.commons.modifications.ModificationsSyncAdapter, android.content.res.AssetManager, org.wikimedia.commons.MultipleUploadListFragment, com.actionbarsherlock.internal.widget.ActionBarView, org.wikimedia.commons.contributions.AdapterView, android.content.UriMatcher, Message, java.lang.Iterable, com.nostra13.universalimageloader.core.DisplayImageOptions, BitmapFactory, org.wikimedia.commons.media.LinearLayout, java.io.InputStream, android.content.DialogInterface, ProgressDialog, org.wikimedia.commons.media.ViewGroup, android.widget.ProgressBar, org.wikimedia.commons.upload.MediaDetailPagerFragment, ImageLoaderTask, org.wikimedia.commons.campaigns.View, EventLog.LogBuilder, AnimatorListener, com.actionbarsherlock.internal.view.menu.MenuPopupHelper$MenuAdapter, android.content.ComponentName, org.wikimedia.commons.contributions.Context, com.actionbarsherlock.internal.nineoldandroids.widget.NineLinearLayout, android.accounts.Account, android.app.ProgressDialog, java.util.Collection, org.wikimedia.commons.contributions.ImageView, android.graphics.drawable.Drawable, PropertyValuesHolder, com.actionbarsherlock.internal.widget.SparseArray, android.app.Dialog, org.wikimedia.commons.upload.GridView, java.io.BufferedInputStream, com.actionbarsherlock.widget.ActivityChooserView$Callbacks, android.net.Uri, com.actionbarsherlock.internal.view.menu.MenuPresenter$Callback, org.apache.http.impl.client.DefaultHttpClient, org.wikimedia.commons.upload.IBinder, ValueAnimator, org.wikimedia.commons.DisplayImageOptions, com.actionbarsherlock.widget.ActivityChooserModel$OnChooseActivityListener, android.database.Cursor, java.lang.Number, org.wikimedia.commons.modifications.Intent, org.wikimedia.commons.auth.EditText, java.util.Iterator, org.wikimedia.commons.MWApi, java.util.LinkedList, com.actionbarsherlock.internal.widget.IcsSpinner$DropDownAdapter, char, java.io.FileOutputStream, IcsSpinner, android.os.Bundle, java.util.Date, Bitmap, com.actionbarsherlock.view.ActionMode.Callback, org.wikimedia.commons.upload.SingleUploadFragment, ClientConnectionManager, java.util.concurrent.locks.ReentrantReadWriteLock, org.w3c.dom.Document, ViewGroup.LayoutParams, com.actionbarsherlock.internal.nineoldandroids.animation.PropertyValuesHolder$FloatPropertyValuesHolder, java.lang.Long, com.actionbarsherlock.app.ActionBar$OnNavigationListener, org.wikimedia.commons.Bitmap, org.wikimedia.commons.campaigns.Context, org.wikimedia.commons.media.AdapterView, com.actionbarsherlock.internal.nineoldandroids.view.animation.AnimatorProxy, android.widget.Adapter, android.view.animation.Transformation, org.wikimedia.commons.data.DBOpenHelper, org.wikimedia.commons.modifications.SyncResult, android.text.Editable, com.actionbarsherlock.internal.view.menu.SubMenuBuilder, org.wikimedia.commons.media.Editable, android.preference.ListPreference, com.actionbarsherlock.widget.ActivityChooserModel$SerialExecutor, com.actionbarsherlock.internal.app.ActionBarImpl, android.graphics.Point, android, android.os.Parcel, org.wikimedia.commons.upload.AdapterView, com.actionbarsherlock.internal.nineoldandroids.animation.ValueAnimator$AnimationHandler, org.wikimedia.commons.SingleUploadFragment$OnUploadActionInitiated, Activity, com.actionbarsherlock.internal.widget.IcsAdapterView, com.actionbarsherlock.internal.nineoldandroids.animation.AnimatorSet$Dependency, org.wikimedia.commons.media.ArrayAdapter, JSONObject, org.wikimedia.commons.MediaDataExtractor$TemplateChildNodeComparator, org.wikimedia.commons.AdapterView, android.content.pm.ResolveInfo, org.wikimedia.commons.contributions.ContentProviderClient, com.actionbarsherlock.ActionBarSherlock$OnOptionsItemSelectedListener, org.wikimedia.commons.category.CategorizationFragment$OnCategoriesSaveHandler, com.actionbarsherlock.widget.AdapterView, com.actionbarsherlock.widget.ShareActionProvider$ShareMenuItemOnMenuItemClickListener, android.view.KeyCharacterMap, org.wikimedia.commons.media.CommonsApplication, org.wikimedia.commons.EditText, org.wikimedia.commons.Button, javax.xml.parsers.DocumentBuilder, com.actionbarsherlock.app.ActionBar$TabListener, com.actionbarsherlock.internal.app.TabListener, com.actionbarsherlock.internal.widget.ScrollingTabContainerView, org.wikimedia.commons.modifications.DBOpenHelper, org.wikimedia.commons.category.Creator, org.wikimedia.commons.View, org.wikimedia.commons.media.ProgressBar, org.wikimedia.commons.upload.ComponentName, org.wikimedia.commons.UploadService$ServiceHandler, com.actionbarsherlock.internal.widget.ScrollingTabContainerView$TabView, com.actionbarsherlock.view.MenuItem$OnMenuItemClickListener, com.actionbarsherlock.internal.nineoldandroids.animation.KeyframeSet, org.wikimedia.commons.Account, com.actionbarsherlock.app.ActionBar$LayoutParams, SubMenuBuilder, com.actionbarsherlock.internal.widget.IcsProgressBar, com.viewpagerindicator.CirclePageIndicator, org.wikimedia.commons.contributions.Intent, java.lang.Void, org.wikimedia.commons.CategorizationFragment$CategoriesAdapter, T, com.android.volley.RequestQueue, org.json.JSONArray, org.wikimedia.commons.Creator, com.actionbarsherlock.internal.widget.ActionBarContainer, android.app.DownloadManager, android.widget.LinearLayout, org.wikimedia.commons.contributions.UriMatcher, com.actionbarsherlock.internal.nineoldandroids.animation.AnimatorSet.Dependency, android.content.ServiceConnection, org.wikimedia.commons.LruCache, org.wikimedia.commons.media.AsyncTask, com.actionbarsherlock.widget.ActivityChooserModel$ActivityResolveInfo, com.actionbarsherlock.internal.widget.CapitalizingTextView, android.os.Handler, com.actionbarsherlock.app.ActionBar$Tab, android.graphics.RectF, CapitalizingTextView, org.wikimedia.commons.upload.UploadController$ContributionUploadProgress, android.widget.GridView, CommonsApplication, android.widget.CompoundButton, java.lang.reflect.Constructor, org.wikimedia.commons.category.ProgressBar, org.wikimedia.commons.auth.AccountManager, java.util.WeakHashMap, android.view.ContextMenu.ContextMenuInfo, android.view.accessibility.AccessibilityNodeInfo, AccountAuthenticatorResponse, com.actionbarsherlock.internal.nineoldandroids.animation.Animator$AnimatorListener, java.util.HashMap, java.lang.ThreadLocal, com.android.volley.toolbox.ImageLoader.ImageContainer, com.actionbarsherlock.internal.nineoldandroids.animation.AnimatorSet$AnimatorSetListener, org.wikimedia.commons.auth.LoginActivity, DefaultHttpClient, org.wikimedia.commons.auth.AuthenticatedActivity$GetAuthCookieTask, java.lang.reflect.Method, org.wikimedia.commons.media.Uri, android.widget.CheckBox, android.content.res.Configuration, com.actionbarsherlock.widget.ActivityChooserModel$ActivitySorter, com.actionbarsherlock.view.ActionProvider, org.wikimedia.commons.campaigns.CampaignsListAdapter, org.wikimedia.commons.upload.Bundle, org.wikimedia.commons.CategorizationFragment$OnCategoriesSaveHandler, org.wikimedia.commons.upload.MultipleUploadListFragment, org.wikimedia.commons.campaigns.LayoutInflater, org.apache.http.params.BasicHttpParams, android.graphics.drawable.BitmapDrawable, org.wikimedia.commons.MultipleShareActivity$UploadHolderView, org.wikimedia.commons.auth.AccountAuthenticatorResponse, org.wikimedia.commons.contributions.ContributionsListFragment$ContributionViewHolder, com.android.volley.toolbox.ImageLoader, com.actionbarsherlock.ActionBarSherlock$OnPreparePanelListener, com.actionbarsherlock.internal.nineoldandroids.animation.Keyframe$FloatKeyframe, org.wikimedia.commons.contributions.TextView, float, org.wikimedia.commons.EventLog$LogBuilder, java.net.URL, org.wikimedia.commons.category.ViewGroup, java.net.URI, com.actionbarsherlock.widget.ActivityChooserView$ActivityChooserViewAdapter, com.actionbarsherlock.internal.nineoldandroids.animation.Keyframe.IntKeyframe, org.wikimedia.commons.upload.UploadController, SubMenu, org.wikimedia.commons.contributions.ServiceConnection, java.util.concurrent.Executor, org.wikimedia.commons.auth.View, ActionBar.Tab, DisplayImageOptions.Builder, android.widget.Toast, org.wikimedia.commons.upload.Uri, org.wikimedia.commons.Point, com.actionbarsherlock.internal.ActionBarSherlockNative$ActionModeCallbackWrapper, com.actionbarsherlock.internal.nineoldandroids.animation.PropertyValuesHolder$IntPropertyValuesHolder, com.actionbarsherlock.view.Menu, com.actionbarsherlock.internal.app.OnNavigationListener, org.wikimedia.commons.media.EditText, com.actionbarsherlock.view.ActionMode, org.w3c.dom.Node, org.wikimedia.commons.TextView, com.actionbarsherlock.view.ActionProvider$SubUiVisibilityListener, java.lang.Object, org.wikimedia.commons.contributions.MediaDetailPagerFragment, org.wikimedia.commons.upload.Intent, OnMenuVisibilityListener, org.wikimedia.commons.contributions.LocalBroadcastManager, org.wikimedia.commons.contributions.ContributionsSyncAdapter, org.wikimedia.commons.CommonsApplication, java.util.regex.Matcher, android.widget.AdapterView, java.lang.StringBuffer, android.view.inputmethod.InputMethodManager, UploadService, com.actionbarsherlock.widget.ActivityChooserModel.ActivityResolveInfo, TextWatcher, org.wikimedia.commons.campaigns.Bundle, org.wikimedia.commons.upload.SingleUploadFragment$OnUploadActionInitiated, java.io.OutputStream, android.content.res.XmlResourceParser, android.os.Parcelable, org.wikimedia.commons.media.LicenseList, com.actionbarsherlock.widget.ActivityChooserModel.OnChooseActivityListener, android.content.res.Resources, org.wikimedia.commons.MultipleShareActivity$StartMultipleUploadTask, com.actionbarsherlock.internal.widget.ScrollingTabContainerView$VisibilityAnimListener, org.wikimedia.commons.Bundle, org.wikimedia.commons.LayoutInflater, android.widget.Button, IcsLinearLayout, org.wikimedia.commons.auth.AuthenticatedActivity$AddAccountTask, HandlerThread, Fragment, ActivityChooserModel, KeyframeSet, org.wikimedia.commons.contributions.Uri, org.json.JSONObject, com.actionbarsherlock.internal.view.menu.MenuPopupHelper, com.actionbarsherlock.internal.nineoldandroids.animation.ValueAnimator$AnimatorUpdateListener, SQLiteQueryBuilder, com.actionbarsherlock.internal.nineoldandroids.animation.AnimatorSet, org.wikimedia.commons.contributions.DBOpenHelper, org.wikimedia.commons.MultipleUploadListFragment$PhotoDisplayAdapter, org.wikimedia.commons.UploadService$NotificationUpdateProgressListener, org.wikimedia.commons.contributions.ContributionsListFragment$ContributionsListAdapter, org.wikimedia.commons.contributions.Parcel, org.wikimedia.commons.upload.View, com.actionbarsherlock.ActionBarSherlock$OnCreatePanelMenuListener, ViewGroup, org.wikimedia.commons.Looper, com.actionbarsherlock.view.MenuItem$OnActionExpandListener, org.wikimedia.commons.auth.LoginActivity$LoginTask, android.view.ViewTreeObserver.OnGlobalLayoutListener, Context, CheckedTextView, com.actionbarsherlock.internal.nineoldandroids.animation.Keyframe$IntKeyframe, org.wikimedia.commons.modifications.Uri, java.lang.ref.WeakReference, org.wikimedia.commons.contributions.ComponentName, com.actionbarsherlock.app.SherlockFragmentActivity, org.wikimedia.commons.media.Bundle, com.actionbarsherlock.internal.view.menu.AdapterView, android.view.ViewGroup.LayoutParams, org.wikimedia.commons.data.Context, org.xmlpull.v1.XmlPullParser, 
apps-android-commons/, Siebrand, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
