Project, Author, com.facebook.Session$NewPermissionsRequest, java.io.ByteArrayInputStream, com.facebook.android.Facebook.DialogListener, android.util.SparseBooleanArray, it.gmariotti.cardslib.library.internal.Card, retrofit.RestAdapter, Permission.Type, com.sromku.simple.fb.listeners.OnInviteListener, com.rava.data.SqlDataProvider, com.sromku.simple.fb.actions.GetNotificationsAction, AuthorizationClient, it.gmariotti.cardslib.library.internal.Card$OnLongCardClickListener, com.sromku.simple.fb.listeners.OnLoginListener, android.app.Activity, com.sromku.simple.fb.entities.Account, CONCRETE, Intent, com.sromku.simple.fb.actions.InviteAction, com.facebook.android.Facebook$DialogListener, com.facebook.model.GraphUser, com.sromku.simple.fb.entities.Feed, com.sromku.simple.fb.entities.Video, com.facebook.internal.Message, com.rava.voting.api.Callback, com.sromku.simple.fb.entities.Album, com.google.gson.stream.JsonWriter, java.lang.Enum, PackageInfo, FacebookDialog.PendingCall, com.sromku.simple.fb.listeners.OnAlbumsListener, com.rava.model.Election, com.sromku.simple.fb.entities.AppRequest, java.util.concurrent.Executor, ImageResponse, com.sromku.simple.fb.listeners.OnPhotosListener, java.lang.reflect.Array, com.sromku.simple.fb.actions.GetPageAction, Session.StatusCallback, RequestBatch, java.math.BigDecimal, com.sromku.simple.fb.entities.Event, net.sourceforge.barbecue.Barcode, AuthorizationClient.Result, com.facebook.android.Session, android.graphics.Canvas, com.rau.evoting.ElGamal.ChaumPedersenProof, com.sromku.simple.fb.listeners.OnPublishListener, android.preference.EditTextPreference, com.facebook.internal.NativeProtocol.NativeAppInfo, com.facebook.android.Context, it.gmariotti.cardslib.library.utils.LruCache, LoginButton.OnErrorListener, com.sromku.simple.fb.Permission.Type, it.gmariotti.cardslib.library.internal.overflowanimation.BaseCardOverlayAnimation$CardInfoToAnimate, com.facebook.RequestBatch, java.net.HttpURLConnection, com.sromku.simple.fb.actions.GetLikesAction, Request.Callback, android.content.SharedPreferences, it.gmariotti.cardslib.library.view.component.CardThumbnailView, java.lang.Class, android.content.pm.PackageInfo, java.lang.Runnable, java.nio.charset.Charset, it.gmariotti.cardslib.library.view.component.LruCache, Session, java.io.File, Trustee, com.rau.evoting.data.Trustee, com.facebook.Context, com.sromku.simple.fb.entities.AgeRange, java.util.Map, java.sql.PreparedStatement, DecryptEngine, android.app.AlertDialog.Builder, boolean, it.gmariotti.cardslib.library.utils.CacheUtil, Answer, java.io.InputStreamReader, com.sromku.simple.fb.actions.GetCommentsAction, javax.servlet.http.HttpServletRequest, android.graphics.Rect, com.facebook.RequestAsyncTask, android.widget.ListView, it.gmariotti.cardslib.library.internal.base.BaseCard, com.facebook.widget.Session, javax.mail.Session, org.bouncycastle.crypto.params.ElGamalPrivateKeyParameters, com.sromku.simple.fb.listeners.OnReopenSessionListener, CreateGraphObject, it.gmariotti.cardslib.library.internal.Card$OnCollapseAnimatorEndListener, PropertyName, java.lang.StringBuilder, android.animation.ObjectAnimator, com.facebook.android.Message, com.sromku.simple.fb.SimpleFacebookConfiguration, com.facebook.internal.SessionTracker, com.facebook.AuthorizationClient, it.gmariotti.cardslib.library.internal.CardHeader$CustomOverflowAnimation, com.google.zxing.integration.android.IntentResult, ResolveInfo, PickerFragmentAdapter, com.rau.evoting.data.SqlDataProvider, BitmapFactory.Options, java.util.HashSet, it.gmariotti.cardslib.library.view.listener.SwipeDismissListViewTouchListener$PendingDismissData, com.facebook.internal.ImageDownloader$DownloaderContext, Vote, java.io.FileInputStream, com.rau.evoting.beans.Election, android.support.v4.content.LocalBroadcastManager, com.facebook.Message, java.lang.reflect.Type, com.facebook.Messenger, com.rava.voting.ui.NavigationDrawerFragment$NavigationDrawerCallbacks, FileLruCache, it.gmariotti.cardslib.library.internal.multichoice.MultiChoiceAdapterHelperBase, com.facebook.Session, android.view.Window, it.gmariotti.cardslib.library.internal.dismissanimation.BaseDismissAnimation$DismissCallbacks, com.sromku.simple.fb.entities.Group, com.sromku.simple.fb.entities.Notification, it.gmariotti.cardslib.library.view.component.CardHeaderView, com.sromku.simple.fb.actions.GetAlbumsAction, FacebookError, java.net.URLConnection, com.facebook.android.Messenger, com.sromku.simple.fb.entities.Parking, com.facebook.widget.SessionLoginBehavior, android.view.MenuItem, com.facebook.model.CreateGraphObject, android.app.ActionBar, org.apache.http.client.HttpClient, com.sromku.simple.fb.entities.Application, com.facebook.widget.View, android.content.ContentValues, android.widget.FrameLayout, com.facebook.widget.FacebookDialog.PendingCall, android.webkit.SslErrorHandler, it.gmariotti.cardslib.library.view.CardView, Request, com.sromku.simple.fb.listeners.OnDeleteListener, com.sromku.simple.fb.actions.GetProfileAction, com.facebook.android.FacebookException, java.lang.Boolean, android.view.LayoutInflater, java.io.BufferedOutputStream, short, com.rava.voting.model.Answer, FacebookRequestError, java.util.PriorityQueue, com.facebook.android.DialogError, UndoBarController.UndoBarUIElements, java.util.concurrent.atomic.AtomicLong, com.rau.evoting.beans.Elections, com.facebook.android.SessionState, java.io.IOException, android.widget.TableLayout, com.sromku.simple.fb.entities.Story$ObjectOpenGraph, SwipeDismissListViewTouchListener.DismissCallbacks, com.facebook.RequestBatch.Callback, it.gmariotti.cardslib.library.view.component.CardThumbnailView.BitmapWorkerUrlTask, com.facebook.Session$AutoPublishAsyncTask, android.content.pm.ApplicationInfo, com.sromku.simple.fb.entities.Story, android.animation.ValueAnimator, org.apache.http.client.methods.HttpPost, com.rava.model.CutVote, com.facebook.Session$TokenRefreshRequest, com.sromku.simple.fb.entities.Publishable, java.util.List, java.util.concurrent.BlockingQueue, javax.mail.internet.MimeMessage, SessionState, android.content.Context, com.restfb.types.Group, com.facebook.internal.FileLruCache$ModifiedFile, com.facebook.model.GraphPlace, javax.servlet.http.HttpSession, com.rava.voting.api.LoginService, org.bouncycastle.crypto.generators.ElGamalParametersGenerator, com.rava.voting.ui.NavigationDrawerFragment, it.gmariotti.cardslib.library.internal.CardHeader$OnPrepareCardHeaderPopupMenuListener, com.facebook.widget.WebDialog, com.facebook.android.Intent, java.lang.Exception, it.gmariotti.cardslib.library.view.component.CardShadowView, com.rau.evoting.models.Answer, com.facebook.internal.ImageDownloader.DownloaderContext, java.lang.reflect.ParameterizedType, com.rava.voting.ui.ReceiptInfoFragment, android.graphics.Bitmap, A, com.rau.evoting.beans.Trustee, javax.mail.event.TransportEvent, java.net.MalformedURLException, com.rava.voting.ui.adapter.ElectionsArrayAdapter$ViewHolder, java.util.ArrayList, com.facebook.widget.GraphObjectPagingLoader$PagedResults, Permission, com.rava.model.Trustee, com.facebook.model.GraphObject, it.gmariotti.cardslib.library.internal.dismissanimation.BaseDismissAnimation.PendingDismissData, org.bouncycastle.crypto.params.ElGamalParameters, java.io.ObjectInputStream, com.facebook.android.IBinder, com.google.gson.Gson, android.widget.PopupMenu, javax.mail.Multipart, com.rau.evoting.beans.Home, com.sromku.simple.fb.entities.RestaurantService, it.gmariotti.cardslib.library.view.listener.UndoBarController$UndoListener, com.facebook.internal.ImageRequest$Callback, com.facebook.internal.FileLruCache$StreamCloseCallback, byte, android.content.res.TypedArray, it.gmariotti.cardslib.library.view.component.CardThumbnailView.BitmapWorkerTask, com.facebook.android.SessionLoginBehavior, DialogError, com.sromku.simple.fb.actions.GetGroupsAction, com.facebook.internal.Handler, com.facebook.model.GraphObject$Factory$GraphObjectListImpl, com.facebook.internal.ImageDownloader.RequestKey, AccessToken, android.util.DisplayMetrics, com.facebook.IBinder, it.gmariotti.cardslib.library.internal.CardHeader$OnClickCardHeaderPopupMenuListener, java.util.SortedSet, com.facebook.model.GraphMultiResult, long, android.view.MenuInflater, java.lang.String, com.sromku.simple.fb.entities.Education, com.rau.evoting.models.CutVote, com.rava.voting.ui.UserVotedElectionsFragment, Bundle, javax.faces.event.ActionEvent, com.rau.evoting.ElGamal.ChaumPedersen, com.facebook.internal.Utility$FetchedAppSettings, com.facebook.android.Facebook$TokenRefreshServiceConnection, Response, android.util.Pair, it.gmariotti.cardslib.library.internal.CardThumbnail$CustomSource, B, Language, com.sromku.simple.fb.actions.PublishFeedDialogAction, android.support.v4.app.ActionBarDrawerToggle, android.view.ViewGroup, com.sromku.simple.fb.listeners.OnLikesListener, android.view.View, com.rau.evoting.models.ElectionState, com.facebook.widget.ImageResponse, com.facebook.widget.SessionDefaultAudience, com.rau.evoting.models.Trustee, com.facebook.widget.FacebookException, javax.servlet.ServletResponse, double, SessionLoginBehavior, com.facebook.SessionLoginBehavior, com.google.zxing.integration.android.IntentIntegrator, com.facebook.Session$OpenRequest, java.sql.ResultSet, it.gmariotti.cardslib.library.internal.Card$OnCardClickListener, android.view.MotionEvent, it.gmariotti.cardslib.library.internal.Card$OnUndoSwipeListListener, LayoutParams, com.facebook.Handler, org.apache.http.HttpResponse, com.restfb.types.User, org.bouncycastle.crypto.params.ElGamalPublicKeyParameters, java.util.Date, com.sromku.simple.fb.actions.GetScoresAction, java.util.Map$Entry, com.facebook.internal.CacheableRequestBatch, android.content.pm.ResolveInfo, com.facebook.widget.ProfilePictureView$OnErrorListener, it.gmariotti.cardslib.library.view.listener.UndoCard, com.restfb.Connection, com.facebook.SessionState, java.lang.reflect.Field, com.rau.evoting.utils.ElGamalHelper, android.widget.AbsListView, javax.mail.internet.InternetAddress, javax.faces.context.FacesContext, org.bouncycastle.crypto.engines.ElGamalEngine, java.text.SimpleDateFormat, java.math.BigInteger, com.facebook.internal.Messenger, com.sromku.simple.fb.actions.PublishAction, com.sromku.simple.fb.actions.GetFamilyAction, android.graphics.BitmapFactory, com.sromku.simple.fb.listeners.OnLogoutListener, android.support.v4.widget.SwipeRefreshLayout, com.facebook.widget.GraphObjectPagingLoader, it.gmariotti.cardslib.library.internal.overflowanimation.CardInfoToAnimate, java.util.Set, android.widget.ListAdapter, com.sromku.simple.fb.entities.Location, SimpleGraphObjectCursor, it.gmariotti.cardslib.library.view.listener.SwipeDismissListViewTouchListener$DismissCallbacks, com.sromku.simple.fb.listeners.OnAccountsListener, com.rava.voting.ui.UserElectionsFragment, java.util.Random, com.sromku.simple.fb.listeners.OnProfileListener, MultiChoiceAdapter, javax.faces.component.UIInput, com.facebook.android.Facebook, java.util.concurrent.atomic.AtomicInteger, it.gmariotti.cardslib.library.view.listener.SwipeDismissListViewTouchListener, com.sromku.simple.fb.actions.DeleteRequestAction, com.sromku.simple.fb.listeners.OnEventsListener, Election, it.gmariotti.cardslib.library.view.listener.SwipeDismissViewTouchListener$DismissCallbacks, java.io.FileWriter, android.support.v4.app.Fragment, it.gmariotti.cardslib.library.internal.CardCursorAdapter, it.gmariotti.cardslib.library.view.component.CardThumbnailView.BitmapWorkerCustomSourceTask, Candidate, android.net.http.SslError, com.sromku.simple.fb.actions.Cursor, com.sromku.simple.fb.entities.RestaurantSpecialties, RequestProgress, android.widget.TableRow, com.facebook.UiLifecycleHelper, android.webkit.CookieSyncManager, com.sromku.simple.fb.entities.Work, android.content.pm.PackageManager, android.widget.TextView, java.io.ByteArrayOutputStream, com.facebook.AppLinkData, android.content.Intent, com.sromku.simple.fb.listeners.OnAppRequestsListener, android.util.AttributeSet, com.facebook.SessionDefaultAudience, AuthorizationClient.AuthorizationRequest, retrofit.RetrofitError, com.rau.evoting.beans.Answer, com.facebook.android.Facebook$ServiceListener, javax.ws.rs.core.HttpHeaders, com.rava.voting.ui.AdapterView, com.rava.model.UserGroup, EncryptEngine, com.sromku.simple.fb.listeners.OnGroupsListener, org.json.JSONTokener, java.lang.CharSequence, com.sromku.simple.fb.entities.Event.EventDecision, com.facebook.internal.FileLruCache$Limits, Display, com.facebook.AccessTokenSource, java.util.LinkedList, android.widget.ImageButton, com.rau.evoting.models.User, it.gmariotti.cardslib.library.view.component.CardThumbnailView$AsyncDrawable, com.sromku.simple.fb.actions.GetPostsAction, com.sromku.simple.fb.entities.Photo, com.facebook.internal.FileLruCache$CloseCallbackOutputStream, it.gmariotti.cardslib.library.internal.ViewToClickToExpand, android.webkit.CookieManager, android.view.VelocityTracker, java.util.UUID, com.facebook.internal.ImageDownloader$RequestKey, android.app.Fragment, com.facebook.widget.FacebookDialog, com.rau.evoting.utils.MailService, java.util.concurrent.ThreadFactory, com.facebook.internal.SessionAuthorizationType, com.facebook.widget.LoginButton$OnErrorListener, com.rau.evoting.utils.FacebookService, com.facebook.android.ComponentName, com.rava.voting.model.User, ReceiptInfoFragment, it.gmariotti.cardslib.library.view.CardView$OnExpandListAnimatorListener, com.sromku.simple.fb.listeners.OnFamilyListener, SharedPreferences.Editor, com.facebook.android.Bundle, com.sromku.simple.fb.entities.Privacy, com.rava.voting.api.ElectionService, java.lang.reflect.InvocationHandler, it.gmariotti.cardslib.library.view.listener.SwipeDismissListViewTouchListener.PendingDismissData, javax.faces.event.PhaseEvent, java.lang.Iterable, ChaumPedersen, android.content.DialogInterface, com.facebook.NativeAppCallContentProvider$AttachmentDataSource, com.facebook.AppLinkData$CompletionHandler, java.io.InputStream, it.gmariotti.cardslib.library.internal.CardArrayAdapter, com.facebook.internal.ImageRequest$Builder, com.rava.model, android.widget.EditText, it.gmariotti.cardslib.library.internal.dismissanimation.BaseDismissAnimation$PendingDismissData, java.security.MessageDigest, javax.mail.Transport, com.facebook.internal.FileLruCache, com.sromku.simple.fb.entities.Score$Builder, com.rava.model.ElectionState, com.facebook.internal.ImageRequest, com.facebook.ComponentName, com.sromku.simple.fb.actions.GetVideosAction, com.sromku.simple.fb.listeners.OnPostsListener, com.sromku.simple.fb.listeners.OnCheckinsListener, java.lang.Throwable, com.rau.evoting.models.Election, android.view.Menu, android.app.ProgressDialog, java.util.Collection, com.facebook.Session$StartActivityDelegate, android.graphics.drawable.Drawable, android.app.Dialog, com.facebook.Session$StatusCallback, java.io.BufferedInputStream, it.gmariotti.cardslib.library.internal.Card$OnExpandAnimatorEndListener, java.lang.Integer, com.rava.voting.RavaApplication, javax.activation.DataSource, android.animation.AnimatorSet, android.location.Location, com.sromku.simple.fb.entities.Like, it.gmariotti.cardslib.library.internal.Card.OnCardClickListener, it.gmariotti.cardslib.library.view.component.CardThumbnailView$BitmapWorkerUrlTask, Card, com.sromku.simple.fb.entities.Page, com.sromku.simple.fb.listeners.OnCommentsListener, com.sromku.simple.fb.actions.GetAppRequestsAction, com.rava.voting.ui.UserOpenElectionsFragment, com.sromku.simple.fb.listeners.Cursor, it.gmariotti.cardslib.library.view.OnScrollListener, android.database.Cursor, STATE, com.facebook.FacebookRequestError, com.rau.evoting.models.Candidate, com.sromku.simple.fb.entities.Profile.Properties, com.sromku.simple.fb.SessionManager$SessionStatusCallback, java.util.Iterator, com.rava.model.User, java.lang.Double, com.facebook.Session$AuthorizationRequest, com.rava.voting.ui.ScannerFragment, android.os.Bundle, FacebookDialog.Callback, com.rau.evoting.models.UserGroup, com.sromku.simple.fb.entities.Feed$Builder, com.sromku.simple.fb.entities.Checkin, AppEventsLogger, java.util.Properties, com.facebook.widget.LoginButton, com.sromku.simple.fb.entities.Post.PostType, java.lang.Long, android.content.IntentFilter, com.rava.model.Vote, java.io.FileNotFoundException, it.gmariotti.cardslib.library.internal.CardHeader, com.sromku.simple.fb.listeners.OnPageListener, android.text.Editable, java.sql.Connection, it.gmariotti.cardslib.library.view.listener.UndoBarController, it.gmariotti.cardslib.library.internal.CardHeader$OnClickCardHeaderOtherButtonListener, java.io.FileOutputStream, it.gmariotti.cardslib.library.view.CardGridView, com.sromku.simple.fb.entities.Place, java.sql.Date, java.util.Currency, java.io.Closeable, com.rava.voting.model.Election, com.sromku.simple.fb.SessionManager, it.gmariotti.cardslib.library.internal.base.BaseCardArrayAdapter, com.facebook.widget.SessionState, android.animation.Animator, com.rava.voting.ui.ElectionsFragment, com.sromku.simple.fb.entities.Profile$Properties$Builder, com.facebook.internal.WorkQueue$WorkNode, it.gmariotti.cardslib.library.internal.CardExpand, it.gmariotti.cardslib.library.internal.Card$OnSwipeListener, javax.servlet.FilterConfig, WorkQueue.WorkItem, android.app.AlertDialog, com.sromku.simple.fb.listeners.OnNotificationsListener, com.facebook.internal.PlatformServiceClient$CompletedListener, com.sromku.simple.fb.entities.Video$Builder, java.lang.Error, com.facebook.android.ContentResolver, it.gmariotti.cardslib.library.view.CardListView, com.facebook.Bundle, com.facebook.SessionAuthorizationType, android.view.ActionMode, org.json.JSONArray, WindowManager, com.facebook.widget.ImageRequest, com.facebook.RequestProgress, it.gmariotti.cardslib.library.view.component.CardThumbnailView$AsyncDrawableUrl, javax.mail.BodyPart, Session.OpenRequest, com.facebook.internal.WorkQueue, AbsListView.MultiChoiceModeListener, com.rava.voting.ui.MainActivity$PlaceholderFragment, it.gmariotti.cardslib.library.view.component.CardThumbnailView$BitmapWorkerTask, com.facebook.internal.AttributionIdentifiers, com.sromku.simple.fb.entities.Post, java.io.FilenameFilter, com.facebook.Request, com.sromku.simple.fb.entities.Language, com.sromku.simple.fb.actions.GetAction, com.rau.evoting.data.Election, com.sromku.simple.fb.listeners.OnNewPermissionsListener, com.sromku.simple.fb.utils.Attributes, com.facebook.AccessToken, com.facebook.Session.StatusCallback, java.io.BufferedReader, com.facebook.TokenCachingStrategy, T, android.app.FragmentTransaction, it.gmariotti.cardslib.library.view.listener.UndoBarController$UndoBarUIElements, android.webkit.WebView, android.widget.LinearLayout, com.sromku.simple.fb.entities.User, com.sromku.simple.fb.actions.GetAccountsAction, com.rau.evoting.ElGamal.GlobalParameters, android.os.Handler, com.facebook.widget.LoginButton$UserInfoChangedCallback, com.facebook.internal.Utility.FetchedAppSettings, retrofit.client.Response, com.facebook.widget.SimpleGraphObjectCursor, com.sromku.simple.fb.entities.Page$Properties$Builder, com.sromku.simple.fb.utils.Utils$Converter, com.restfb.FacebookClient, com.facebook.android.Facebook$SetterTokenCachingStrategy, com.facebook.widget.Response, javax.faces.component.UIComponent, com.sromku.simple.fb.entities.Comment, com.facebook.Session.AuthorizationRequest, java.util.HashMap, com.facebook.Intent, com.sromku.simple.fb.entities.Profile, LoginButton.LoginButtonProperties, ?, it.gmariotti.cardslib.library.internal.CardThumbnail, android.view.ViewConfiguration, com.sromku.simple.fb.actions.GetEventsAction, com.facebook.widget.WebDialog$OnCompleteListener, java.lang.reflect.Method, it.gmariotti.cardslib.library.internal.multichoice.AdapterView, android.content.res.Configuration, com.facebook.android.Facebook.TokenRefreshServiceConnection, Signature, it.gmariotti.cardslib.library.internal.CardGridCursorAdapter, java.util.ListIterator, org.primefaces.model.StreamedContent, com.sromku.simple.fb.Permission.Role, com.sromku.simple.fb.entities.FamilyUser, com.rava.voting.model.ElectionState, android.graphics.drawable.BitmapDrawable, it.gmariotti.cardslib.library.view.listener.SwipeOnScrollListener, com.sromku.simple.fb.SimpleFacebookConfiguration$Builder, Message, com.rau.evoting.data.Answer, it.gmariotti.cardslib.library.view.component.CardThumbnailView$AsyncDrawableCustomSource, it.gmariotti.cardslib.library.view.CardView$TitleViewOnClickListener, com.sromku.simple.fb.entities.Story$ActionOpenGraph, android.content.pm.Signature, android.support.v4.widget.DrawerLayout, float, android.widget.BaseAdapter, java.net.URL, java.net.URI, com.sromku.simple.fb.OnActionListener, com.facebook.model.GraphObject$Factory$GraphObjectProxy, com.sromku.simple.fb.listeners.OnVideosListener, com.facebook.NativeAppCallAttachmentStore$ProcessAttachment, it.gmariotti.cardslib.library.view.component.OnClickListener, com.facebook.internal.Bundle, android.net.Uri, com.facebook.model.GraphLocation, android.widget.ImageView, com.facebook.internal.IBinder, User, com.sromku.simple.fb.actions.GetPhotosAction, com.facebook.widget.GraphObjectAdapter, OnErrorListener, com.sromku.simple.fb.SimpleFacebook, com.facebook.AppEventsLogger, com.facebook.model.GraphObjectList, com.facebook.FacebookException, javax.faces.event.AjaxBehaviorEvent, com.facebook.android.FacebookError, com.sromku.simple.fb.actions.GetCheckinsAction, com.sromku.simple.fb.actions.GetFriendsAction, java.lang.ref.WeakReference, com.google.gson.stream.JsonReader, java.lang.Object, FacebookException, javax.servlet.FilterChain, java.lang.ClassLoader, com.rau.evoting.utils.Pair, AuthorizationClient.Result.Code, com.sromku.simple.fb.entities.Page.Properties, ImageRequest, it.gmariotti.cardslib.library.internal.multichoice.OptionMultiChoice, java.security.SecureRandom, com.facebook.Response, android.view.inputmethod.InputMethodManager, com.facebook.widget.LoginButton$LoginButtonProperties, int, com.facebook.internal.NativeProtocol$NativeAppInfo, com.facebook.widget.FacebookDialog.Callback, com.rau.evoting.models.Vote, java.io.OutputStream, char, android.os.Parcelable, android.content.res.Resources, android.view.ViewPropertyAnimator, java.util.Timer, android.content.BroadcastReceiver, android.widget.Button, com.facebook.internal.ImageResponse, javax.servlet.ServletRequest, com.sromku.simple.fb.listeners.OnScoresListener, com.rava.voting.model.Trustee, com.facebook.LoggingBehavior, org.json.JSONObject, java.lang.Void, com.facebook.widget.Request, android.content.ComponentName, com.facebook.Session.TokenRefreshRequest, E, GraphObjectList, it.gmariotti.cardslib.library.internal.CardGridArrayAdapter, com.sromku.simple.fb.entities.Score, com.sromku.simple.fb.actions.OnActionListener, U, Context, javax.servlet.http.HttpServletResponse, com.sromku.simple.fb.listeners.OnActionListener, com.rava.voting.ui.adapter.ElectionsArrayAdapter, com.rava.model.Answer, it.gmariotti.cardslib.library.view.component.CardThumbnailView$BitmapWorkerCustomSourceTask, FacebookDialogException, com.facebook.widget.GraphObjectPagingLoader$OnErrorListener, android.app.FragmentManager, com.facebook.RequestBatch$Callback, com.facebook.android.AsyncFacebookRunner$RequestListener, com.rau.evoting.ElGamal.ElGamalHelper, com.sromku.simple.fb.listeners.OnFriendsListener, android.content.ContentResolver, 
RAVA-Voting/, Roland_hp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
