Project, Author, org.rest.client.marshall.IMarshaller, org.rest.sec.persistence.dao.IPrivilegeJpaDAO, org.baeldung.rest.common.search.ClientOperation, org.baeldung.rest.util.CriteriaQuery, java.lang.RuntimeException, org.baeldung.um.persistence.model.SetAttribute, org.rest.sec.model.Role, org.rest.service.foo.impl.FooService, org.baeldung.rest.common.util.IOperations, org.rest.client.template.impl.PrivilegeRESTTemplateImpl, org.baeldung.common.client.CommonPaths, org.baeldung.rest.common.event.SingleResourceRetrievedEvent, org.baeldung.um.service.IPrivilegeService, org.rest.util.IOperations, org.baeldung.um.web.dto.UserDto, org.springframework.dao.DataAccessException, org.rest.sec, java.lang.reflect.Array, org.rest.sec.persistence.service.IUserService, org.rest.poc.persistence.service.foo.IFooService, org.baeldung.common.persistence.service.Triple, org.rest.sec.model.User, org.springframework.web.context.support.AnnotationConfigWebApplicationContext, org.rest.common.search.Triple, org.rest.common.event.PaginatedResultsRetrievedEvent, org.baeldung.um.client.template.PrivilegeTestRestTemplate, org.rest.common.ClientOperation, org.rest.sec.client.SecBusinessPaths, org.rest.persistence.service.Triple, org.springframework.data.domain.PageRequest, org.springframework.http.HttpMethod, java.lang.Class, org.baeldung.rest.service.impl.RoleServiceImpl, org.rest.service.hello.IHelloService, org.rest.sec.persistence.service.impl.PrivilegeServiceImpl, org.rest.poc.testing.template.UserRESTTemplateImpl, org.baeldung.rest.common.web.IUriMapper, org.baeldung.rest.service.IUserService, org.rest.client.AuthenticationRESTTemplate, com.thoughtworks.xstream.mapper.Mapper, org.springframework.web.method.HandlerMethod, org.baeldung.common.web.exception.MyResourceNotFoundException, org.springframework.oxm.xstream.XStreamMarshaller, org.springframework.http.HttpHeaders, org.rest.poc.testing.template.BarRESTTemplateImpl, org.rest.persistence.search.CriteriaQuery, org.baeldung.um.service.IRoleService, org.rest.service.IFooService, java.util.Map, org.baeldung.um.client.template.RoleRestClient, boolean, com.amazonaws.services.simpleemail.model.SendEmailResult, org.rest.sec.util.Pair, org.springframework.core.env.Environment, javax.servlet.http.HttpServletRequest, org.rest.sec.client.template.PrivilegeClientRestTemplate, org.rest.sec.client.template.RoleRESTTemplateImpl, org.baeldung.um.persistence.model.SingularAttribute, org.rest.poc.model.Foo, org.rest.sec.persistence.service.IRoleService, org.rest.test.RESTPaths, org.rest.common.search.SearchUriBuilder, org.baeldung.rest.common.event.BeforeSetupEvent, java.lang.StringBuilder, org.baeldung.rest.util.Root, org.rest.common.client.security.ITestAuthenticator, org.slf4j.Logger, org.rest.common.persistence.service.Triple, org.baeldung.client.template.Pair, org.baeldung.common.web.events.SingleResourceRetrievedEvent, org.baeldung.rest.common.client.template.Pair, org.springframework.data.jpa.domain.Specifications, java.lang.IllegalArgumentException, com.amazonaws.services.simpleemail.model.Destination, org.rest.testing.marshaller.IMarshaller, org.rest.common.client.template.CommonPaths, org.baeldung.rest.util.SingularAttribute, ClientOperation, javax.persistence.EntityManager, org.rest.sec.client.template.newer.AuthenticationRESTTemplate, org.apache.http.NameValuePair, org.rest.sec.model.Privilege, org.rest.common.dao.AbstractDAO, org.springframework.jdbc.datasource.DriverManagerDataSource, java.io.ObjectOutputStream, org.rest.common.util.SearchField, org.springframework.core.env.ConfigurableEnvironment, org.baeldung.um.client.template.RoleTestRestTemplate, org.rest.sec.util.ImmutablePair, org.rest.sec.testing.template.PrivilegeRESTTemplateImpl, org.apache.commons.lang3.tuple.Triple, org.baeldung.um.persistence.dao.IRoleJpaDao, org.apache.http.client.HttpClient, org.rest.sec.persistence.dao.IRoleJpaDAO, org.rest.sec.client.template.PrivilegeClientRESTTemplate, com.fasterxml.jackson.databind.ObjectMapper, org.rest.sec.client.UserRESTTemplate, java.lang.Boolean, org.baeldung.rest.common.client.template.Triple, org.apache.commons.lang3.tuple.Pair, java.io.PrintWriter, org.baeldung.rest.common.search.SearchUriBuilder, org.junit.rules.ExpectedException, org.baeldung.rest.service.impl.Triple, org.rest.sec.persistence.service.user.IUserService, org.springframework.security.web.csrf.HttpSessionCsrfTokenRepository, org.baeldung.um.client.template.PrivilegeRestClient, org.springframework.orm.jpa.JpaVendorAdapter, org.springframework.http.HttpStatus, org.rest.common.client.template.AbstractClientRESTTemplate, org.rest.sec.client.template.UserClientRestTemplate, org.rest.common.util.Triple, org.springframework.security.config.annotation.authentication.builders.AuthenticationManagerBuilder, org.apache.http.client.methods.HttpPost, com.amazonaws.services.simpleemail.model.SendEmailRequest, com.amazonaws.services.simpleemail.model.Body, ETagResponseWrapper, org.rest.service.hello.impl.HelloService, java.util.List, org.baeldung.rest.common.client.marshall.IMarshaller, org.rest.common.sec.util.Triple, org.baeldung.rest.service.impl.PrincipalServiceImpl, org.rest.model.Hello, org.baeldung.rest.client.template.UserTestRestTemplate, org.baeldung.common.web.util.ResponseEntity, org.springframework.context.ConfigurableApplicationContext, L, org.springframework.orm.jpa.JpaTransactionManager, org.baeldung.rest.model.UserDtoOpsImpl, org.springframework.web.client.RestTemplate, javax.servlet.http.Cookie, java.lang.Exception, org.hibernate.SessionFactory, org.springframework.orm.hibernate3.HibernateTransactionManager, SpringSecurityPrincipal, org.springframework.dao.DataIntegrityViolationException, org.apache.http.params.HttpParams, javax.servlet.ServletContext, org.rest.sec.client.template.auth.AuthenticationRestTemplate, org.rest.service.foo.impl.IGenericDAO, org.springframework.security.authentication.encoding.PasswordEncoder, org.rest.sec.dto.User, org.rest.integration.security.SecurityComponent, org.rest.common.event.MultipleResourcesRetrievedEvent, org.baeldung.rest.service.IRoleService, org.rest.sec.persistence.service.impl.CriteriaQuery, org.codehaus.jackson.map.ObjectMapper, javax.servlet.ServletContextEvent, org.rest.security.DigestHttpComponentsClientHttpRequestFactory, org.springframework.web.bind.MethodArgumentNotValidException, org.rest.common.util.IOperations, org.rest.client.UserRESTTemplate, org.springframework.dao.InvalidDataAccessApiUsageException, org.baeldung.um.model.User, org.baeldung.rest.common.client.security.ITestAuthenticator, org.rest.poc.persistence.service.user.IUserService, org.springframework.web.context.request.WebRequest, org.rest.poc.persistence.service.user.impl.UserServiceImpl, org.apache.http.conn.ClientConnectionManager, org.rest.poc.persistence.service.foo.impl.FooServiceImpl, org.apache.commons.lang3.tuple.ImmutableTriple, org.rest.sec.model.PrincipalEntityOpsImpl, org.apache.http.client.methods.HttpPut, org.baeldung.um.persistence.model.Privilege, org.baeldung.rest.common.web.event.PaginatedResultsRetrievedDiscoverabilityListener, long, org.springframework.data.jpa.domain.Specification, org.baeldung.rest.model.Principal, org.baeldung.um.client.UmPaths, java.lang.String, org.rest.sec.util.Root, org.baeldung.um.persistence.model.Role, org.baeldung.rest.util.Triple, org.rest.client.template.impl.Pair, org.baeldung.um.persistence.model.meta.SingularAttribute, org.baeldung.um.model.Privilege, org.rest.sec.util.SearchUriBuilder, org.springframework.security.core.userdetails.UserDetails, org.rest.sec.client.template.newer.UserClientRESTTemplate, org.baeldung.um.model.RoleDtoOpsImpl, org.baeldung.rest.common.client.template.CommonPaths, org.springframework.security.core.GrantedAuthority, org.baeldung.rest.common.event.AfterResourceCreatedEvent, org.baeldung.rest.common.security.PreemptiveAuthHttpRequestFactory, org.rest.sec.persistence.dao.IPrincipalJpaDAO, R, org.rest.sec.client.template.RoleClientRestTemplate, org.rest.model.Foo, org.baeldung.um.model.Principal, org.rest.dao.hello.IHelloDAO, org.springframework.data.domain.Sort, org.springframework.http.client.HttpComponentsClientHttpRequestFactory, javax.servlet.ServletResponse, org.rest.sec.persistence.search.CriteriaQuery, org.rest.sec.persistence.search.Root, org.rest.sec.persistence.dao.IUserJpaDAO, org.springframework.orm.hibernate3.HibernateTemplate, java.lang.Integer, FieldErrorDTO, org.apache.commons.lang3.tuple.ImmutablePair, java.util.Date, org.baeldung.client.util.Triple, java.util.Map$Entry, org.springframework.security.core.userdetails.UserDetailsService, org.apache.http.impl.auth.BasicScheme, org.baeldung.um.model.UserDtoOpsImpl, org.baeldung.common.web.events.AfterResourceCreatedEvent, org.rest.poc.testing.template.FooRESTTemplateImpl, java.math.BigInteger, javax.persistence.criteria.CriteriaBuilder, org.baeldung.test.common.client.security.ITestAuthenticator, org.apache.http.StatusLine, org.rest.model.Bar, org.rest.sec.model.PrivilegeEntityOpsImpl, M, java.util.Set, org.rest.testing.ExamplePaths, org.baeldung.rest.client.PrivilegeClientRestTemplate, org.springframework.security.access.AccessDeniedException, org.springframework.context.ApplicationContext, org.rest.common.event.ResourceCreated, org.springframework.http.converter.HttpMessageNotReadableException, org.springframework.validation.FieldError, org.hibernate.classic.Session, org.springframework.security.web.csrf.CsrfToken, org.rest.common.event.SingleResourceRetrievedEvent, org.rest.poc.model.User, org.baeldung.um.persistence.util.Root, org.rest.sec.model.dto.User, org.baeldung.rest.common.event.MultipleResourcesRetrievedEvent, org.rest.sec.util.Triple, org.rest.client.AbstractClientRESTTemplate, java.io.ByteArrayOutputStream, javax.servlet.ServletOutputStream, org.springframework.web.servlet.config.annotation.ResourceHandlerRegistry, org.rest.sec.client.AuthenticationRESTTemplate, org.hibernate.criterion.DetachedCriteria, org.rest.client.template.Pair, org.baeldung.rest.common.search.Triple, org.baeldung.rest.model.User, org.rest.sec.persistence.service.impl.Root, org.apache.http.client.methods.HttpEntityEnclosingRequestBase, org.springframework.security.authentication.UsernamePasswordAuthenticationToken, org.springframework.web.util.UriComponentsBuilder, com.jayway.restassured.response.Response, org.baeldung.test.common.util.IOperations, org.baeldung.common.web.listeners.PaginatedResultsRetrievedDiscoverabilityListener, org.baeldung.rest.model.Role, org.rest.sec.client.template.RoleClientRESTTemplate, org.rest.common.web.ClientOperation, org.rest.sec.client.template.PrivilegeTestRestTemplate, org.baeldung.test.common.client.template.Pair, java.util.Calendar, org.rest.poc.persistence.dao.bar.IBarJpaDAO, org.baeldung.rest.model.SingularAttribute, org.rest.common.event.ResourceCreatedEvent, org.baeldung.rest.common.web.exception.MyForbiddenException, org.apache.http.HttpResponse, org.springframework.orm.jpa.vendor.HibernateJpaVendorAdapter, org.baeldung.um.client.template.UserTestRestTemplate, org.rest.sec.model.RoleEntityOpsImpl, org.baeldung.common.web.exception.ApiError, org.baeldung.common.persistence.exception.MyEntityNotFoundException, org.rest.sec.persistence.service.impl.ImmutablePair, org.baeldung.rest.client.template.RoleTestRestTemplate, org.rest.integration.FooRESTTemplate, org.rest.sec.testing.template.UserRESTTemplateImpl, org.springframework.security.config.annotation.web.builders.HttpSecurity, org.baeldung.common.web.exception.FieldErrorDTO, org.baeldung.um.persistence.model.meta.SetAttribute, org.baeldung.common.web.exception.ValidationErrorDTO, org.springframework.context.event.ContextRefreshedEvent, java.lang.Iterable, org.rest.client.template.Triple, org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean, org.baeldung.rest.model.PrivilegeDtoOpsImpl, org.baeldung.um.persistence.dao.IPrivilegeJpaDao, java.io.InputStream, java.lang.IllegalStateException, org.baeldung.common.web.exception.MyForbiddenException, org.rest.sec.client.template.UserClientRESTTemplate, org.rest.sec.persistence.service.impl.UserServiceImpl, org.rest.sec.util.SingularAttribute, org.baeldung.common.util.SearchField, org.baeldung.um.model.PrivilegeDtoOpsImpl, java.util.Collection, org.apache.http.client.methods.HttpUriRequest, org.rest.common.client.SecPaths, org.rest.service.foo.IHelloService, org.baeldung.rest.client.auth.AuthenticationRestTemplate, org.rest.common.client.template.Triple, com.amazonaws.services.simpleemail.model.Content, org.rest.common.persistence.exception.EntityNotFoundException, org.apache.http.impl.client.DefaultHttpClient, org.springframework.context.ApplicationEventPublisher, java.lang.ClassLoader, org.rest.persistence.search.Root, org.springframework.data.domain.Page, org.rest.sec.client.SecPaths, org.rest.sec.persistence.service.impl.PrincipalServiceImpl, java.io.OutputStream, org.rest.sec.persistence.service.IPrincipalService, org.rest.poc.persistence.dao.IPrivilegeJpaDAO, org.springframework.orm.hibernate3.annotation.AnnotationSessionFactoryBean, javax.validation.ConstraintViolationException, org.rest.sec.persistence.service.dto.IUserService, org.rest.dao.foo.IFooDAO, org.rest.sec.client.template.newer.RoleClientRESTTemplate, org.apache.http.impl.auth.DigestScheme, java.util.Properties, org.rest.common.client.RESTPaths, java.lang.Long, org.rest.sec.persistence.service.user.impl.UserServiceImpl, org.rest.common.client.template.Pair, org.rest.sec.client.template.newer.AuthenticationRestTemplate, org.springframework.validation.BindingResult, org.baeldung.um.persistence.util.Triple, com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient, org.springframework.web.client.HttpStatusCodeException, org.apache.commons.logging.Log, org.apache.http.HttpRequest, org.rest.sec.persistence.service.impl.Triple, org.baeldung.rest.service.IPrincipalService, org.baeldung.rest.client.util.SecBusinessPaths, org.rest.poc.persistence.service.bar.IBarService, org.baeldung.client.marshall.IMarshaller, org.baeldung.um.model.Role, org.baeldung.um.persistence.dao.IPrincipalJpaDao, org.rest.common.client.security.ClientAuthenticator, com.google.common.base.Function, org.baeldung.client.util.SearchUriBuilder, org.rest.client.template.impl.RoleRESTTemplateImpl, org.rest.poc.model.Privilege, org.rest.sec.persistence.service.privilege.IPrivilegeService, javax.servlet.FilterConfig, org.apache.http.protocol.HttpContext, org.springframework.security.authentication.dao.SaltSource, javax.persistence.EntityNotFoundException, org.rest.common.web.util.ResponseEntity, org.rest.sec.model.Principal, org.springframework.security.core.Authentication, org.rest.common.event.BeforeSetupEvent, org.baeldung.common.web.IUriMapper, org.baeldung.test.common.search.Triple, org.baeldung.um.service.IUserService, org.rest.integration.FooRESTTemplateNew, org.baeldung.rest.model.Privilege, org.rest.test.spring.RESTPaths, java.lang.Throwable, org.springframework.http.ResponseEntity, org.rest.testing.RESTPaths, org.rest.poc.persistence.service.privilege.IPrivilegeService, D, org.rest.poc.model.Bar, org.baeldung.rest.common.web.util.ResponseEntity, org.springframework.security.web.savedrequest.RequestCache, org.rest.sec.persistence.service.impl.RoleServiceImpl, T, org.baeldung.um.service.impl.RoleServiceImpl, org.rest.sec.util.ImmutableTriple, com.jayway.restassured.specification.RequestSpecification, org.springframework.security.core.context.SecurityContext, org.apache.http.HttpEntityEnclosingRequest, org.rest.sec.util.CriteriaQuery, org.rest.sec.client.template.UserRESTTemplateImpl, org.baeldung.um.client.template.UserRestClient, org.rest.sec.persistence.service.IPrivilegeService, org.baeldung.test.common.client.template.Triple, org.baeldung.rest.persistence.dao.IPrincipalJpaDao, java.io.Serializable, org.rest.poc.testing.template.PrivilegeRESTTemplateImpl, org.baeldung.rest.common.persistence.service.Triple, org.baeldung.um.service.impl.PrincipalServiceImpl, org.rest.client.RESTPaths, org.rest.common.client.marshall.IMarshaller, org.baeldung.rest.persistence.dao.IPrivilegeJpaDao, org.rest.client.template.impl.UserRESTTemplateImpl, org.rest.common.security.PreemptiveAuthHttpRequestFactory, org.springframework, org.baeldung.rest.client.RoleClientRestTemplate, org.rest.common.event.EntityCreated, org.baeldung.um.persistence.util.CriteriaQuery, org.baeldung.rest.model.SetAttribute, org.rest.sec.client.UserClientRESTTemplate, org.baeldung.rest.service.impl.PrivilegeServiceImpl, org.rest.poc.persistence.dao.IUserJpaDAO, org.rest.sec.client.template.PrivilegeRESTTemplateImpl, org.rest.common.messaging.email.SesMailTemplate, org.baeldung.rest.model.RoleDtoOpsImpl, org.springframework.boot.context.embedded.ServletRegistrationBean, org.rest.common.web.event.PaginatedResultsRetrievedDiscoverabilityListener, org.rest.common.client.security.IClientAuthenticationComponent, org.springframework.beans.factory.config.PropertyPlaceholderConfigurer, org.rest.sec.client.template.RoleTestRestTemplate, org.rest.sec.client.template.newer.PrivilegeClientRESTTemplate, org.baeldung.rest.client.template.PrivilegeTestRestTemplate, org.rest.util.SearchField, java.net.URL, org.apache.commons.dbcp.BasicDataSource, org.rest.common.event.AfterResourceCreatedEvent, java.net.URI, org.springframework.boot.builder.SpringApplicationBuilder, org.springframework.http.converter.xml.MarshallingHttpMessageConverter, org.baeldung.um.service.impl.PrivilegeServiceImpl, org.rest.common.event.SingleResourceRetrieved, org.springframework.context.support.PropertySourcesPlaceholderConfigurer, org.baeldung.um.service.IPrincipalService, org.springframework.core.io.support.ResourcePropertySource, org.rest.sec.model.UserEntityOpsImpl, org.apache.http.HttpHost, org.baeldung.common.web.events.MultipleResourcesRetrievedEvent, org.baeldung.rest.persistence.dao.IRoleJpaDao, org.baeldung.um.persistence.model.Principal, org.rest.service.foo.IFooService, org.baeldung.rest.common.web.exception.MyResourceNotFoundException, org.rest.poc.persistence.dao.foo.IFooJpaDAO, org.rest.sec.client.ExamplePaths, org.apache.http.client.AuthCache, org.apache.http.protocol.BasicHttpContext, org.rest.sec.client.template.UserTestRestTemplate, com.jayway.restassured.path.json.JsonPath, org.rest.sec.testing.template.RoleRESTTemplateImpl, java.lang.Object, org.baeldung.rest.common.util.SearchField, javax.servlet.FilterChain, org.baeldung.common.web.events.PaginatedResultsRetrievedEvent, org.rest.common.search.ClientOperation, org.springframework.security.web.savedrequest.SavedRequest, java.lang.StringBuffer, java.security.MessageDigest, org.rest.common.dao.hibernate.AbstractHibernateDAO, org.baeldung.common.search.ClientOperation, int, org.springframework.web.util.UriComponents, org.baeldung.um.service.impl.Triple, org.rest.persistence.service.ImmutableTriple, javax.servlet.ServletRegistration, org.rest.messaging.email.MailTemplate, org.rest.sec.model.SingularAttribute, org.rest.sec.model.SetAttribute, javax.servlet.ServletRequest, com.thoughtworks.xstream.XStream, org.rest.integration.ExamplePaths, AbstractService, com.amazonaws.services.simpleemail.model.Message, org.baeldung.rest.common.event.PaginatedResultsRetrievedEvent, E, org.springframework.security.core.AuthenticationException, org.baeldung.rest.service.IPrivilegeService, org.baeldung.common.persistence.event.BeforeSetupEvent, com.amazonaws.auth.AWSCredentials, javax.servlet.http.HttpServletResponse, org.baeldung.um.persistence.util.SingularAttribute, org.baeldung.rest.client.UserClientRestTemplate, org.rest.client.ExamplePaths, 
REST/, eparaschiv, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
REST/, Eugen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 
REST/, eugenp, 0, 5, 30, 14, 19, 6, 213, 1, 12, 9, 2, 1, 10, 6, 48, 2, 1, 171, 4, 2, 2, 33, 2, 0, 2, 6, 18, 13, 1, 5, 2, 372, 2, 1, 1, 4, 6, 2, 2, 5, 1, 1, 20, 41, 4, 1, 8, 1, 6, 10, 242, 1, 0, 22, 79, 8, 2, 28, 8, 10, 1, 9, 2, 51, 14, 8, 66, 2, 9, 2, 25, 17, 3, 3, 8, 0, 8, 1, 2, 0, 4, 72, 1, 8, 1, 0, 9, 5, 1, 6, 119, 4, 1, 6, 1, 13, 1, 16, 24, 49, 3, 3, 1, 6, 2, 2, 15, 3, 10, 0, 9, 2, 2, 21, 3, 3, 1, 1, 911, 14, 2, 2, 13, 10, 2, 5, 4, 7, 12, 37, 2, 6, 4, 3, 6, 2, 1, 2, 2, 1, 3, 29, 6, 1, 8, 2, 5, 8, 0, 3, 0, 2, 2, 19, 10, 3, 35, 1, 1, 1, 330, 0, 14, 74, 1, 248, 17, 46, 13, 3278, 43, 129, 4, 2, 9, 35, 0, 17, 1, 8, 2, 14, 1, 1, 3, 4, 8, 50, 23, 1, 30, 8, 1, 1, 1, 6, 5, 3, 2, 54, 1, 2, 3, 2, 6, 7, 2, 4, 1, 78, 10, 2, 1, 20, 4, 104, 29, 4, 1, 8, 1, 3, 2, 2, 2, 3, 9, 14, 32, 1, 9, 1, 2, 4, 2, 1, 2, 23, 5, 42, 2, 3, 6, 235, 811, 12, 3, 128, 0, 0, 14, 12, 1, 1, 18, 4, 1, 74, 4, 5, 20, 20, 1, 1, 10, 6, 7, 4, 2, 2, 3, 5, 11, 18, 7, 10, 4, 2, 2, 2, 0, 1, 10, 12, 11, 20, 51, 0, 1, 4, 16, 6, 1, 15, 21, 5, 1, 40, 0, 1, 7, 12, 1, 4, 1, 1, 1, 1, 0, 4, 0, 238, 1, 47, 2, 1, 4, 5, 4, 1, 1, 3, 12, 18, 1, 19, 62, 4, 4, 16, 3, 7, 7, 1, 1, 2, 6, 3, 1, 25, 22, 0, 10, 4, 2, 3, 70, 1, 63, 108, 1, 1, 1, 7, 1, 10, 1, 1794, 2, 1, 112, 3, 1, 43, 2, 9, 9, 30, 4, 1, 4, 1, 2, 2, 23, 4, 6, 7, 3, 6, 1, 14, 4, 0, 2, 3, 3, 1, 12, 2, 1, 5, 4, 13, 1, 12, 6, 5, 2, 0, 19, 2, 17, 2, 1, 7, 11, 4, 21, 6, 2, 4, 50, 2, 1, 3, 9, 6, 1, 13, 3, 6, 113, 12, 3, 2, 1, 5, 4, 1, 1, 38, 777, 6, 6, 1, 2, 1, 7, 2, 1, 6, 10, 1, 3, 1, 8, 5, 10, 2, 3, 242, 8, 6, 8, 
